match_type,match_value,normalized_value,decision,source,source_date
company_exact,シマダヤ,シマダヤ,high,JPX,2026-06-30
company_exact,ニューロマジック,ニューロマジック,high,JPX,2026-06-30
company_exact,ウェッジ,ウェッジ,high,JPX,2026-06-30
company_exact,宝ホールディングス,宝ホールディングス,high,JPX,2026-06-30
company_exact,オエノンホールディングス,オエノンホールディングス,high,JPX,2026-06-30
company_exact,ＥＴＳグループ,etsグループ,high,JPX,2026-06-30
company_exact,ＡＩフュージョンキャピタルグループ,aiフュージョンキャピタルグループ,high,JPX,2026-06-30
company_exact,ジーエルテクノホールディングス,ジーエルテクノホールディングス,high,JPX,2026-06-30
company_exact,飛島ホールディングス,飛島ホールディングス,high,JPX,2026-06-30
company_exact,北海道コカ・コーラボトリング,北海道コカコーラボトリング,high,JPX,2026-06-30
company_exact,コカ・コーラ　ボトラーズジャパンホールディングス,コカコーラボトラーズジャパンホールディングス,high,JPX,2026-06-30
company_exact,ライフドリンク　カンパニー,ライフドリンクカンパニー,high,JPX,2026-06-30
company_exact,フルッタフルッタ,フルッタフルッタ,high,JPX,2026-06-30
company_exact,サントリービバレッジ＆フード,サントリービバレッジ&フード,high,JPX,2026-06-30
company_exact,プレミアムウォーターホールディングス,プレミアムウォーターホールディングス,high,JPX,2026-06-30
company_exact,ダイドーグループホールディングス,ダイドーグループホールディングス,high,JPX,2026-06-30
company_exact,伊藤園,伊藤園,high,JPX,2026-06-30
company_exact,伊藤園第１種優先株式,伊藤園第1種優先株式,high,JPX,2026-06-30
company_exact,キーコーヒー,キーコーヒー,high,JPX,2026-06-30
company_exact,ユニカフェ,ユニカフェ,high,JPX,2026-06-30
company_exact,日清オイリオグループ,日清オイリオグループ,high,JPX,2026-06-30
company_exact,不二製油,不二製油,high,JPX,2026-06-30
company_exact,かどや製油,かどや製油,high,JPX,2026-06-30
company_exact,Ｊ－オイルミルズ,j-オイルミルズ,high,JPX,2026-06-30
company_exact,日水コン,日水コン,high,JPX,2026-06-30
company_exact,インターメスティック,インターメスティック,high,JPX,2026-06-30
company_exact,デジタルキューブ,デジタルキューブ,high,JPX,2026-06-30
company_exact,Ｓｃｈｏｏ,schoo,high,JPX,2026-06-30
company_exact,まんだらけ,まんだらけ,high,JPX,2026-06-30
company_exact,イオン九州,イオン九州,high,JPX,2026-06-30
company_exact,アスモ,アスモ,high,JPX,2026-06-30
company_exact,ベクターホールディングス,ベクターホールディングス,high,JPX,2026-06-30
company_exact,サンエー,サンエー,high,JPX,2026-06-30
company_exact,Ｈｍｃｏｍｍ,hmcomm,high,JPX,2026-06-30
company_exact,カワチ薬品,カワチ薬品,high,JPX,2026-06-30
company_exact,オートウェーブ,オートウェーブ,high,JPX,2026-06-30
company_exact,イメージ　ワン,イメージワン,high,JPX,2026-06-30
company_exact,タビオ,タビオ,high,JPX,2026-06-30
company_exact,カネ美食品,カネ美食品,high,JPX,2026-06-30
company_exact,グローカルマーケティング,グローカルマーケティング,high,JPX,2026-06-30
company_exact,エービーシー・マート,エービーシーマート,high,JPX,2026-06-30
company_exact,夢みつけ隊,夢みつけ隊,high,JPX,2026-06-30
company_exact,ハードオフコーポレーション,ハードオフコーポレーション,high,JPX,2026-06-30
company_exact,高千穂交易,高千穂交易,high,JPX,2026-06-30
company_exact,アスクル,アスクル,high,JPX,2026-06-30
company_exact,トワライズ,トワライズ,high,JPX,2026-06-30
company_exact,ゲオホールディングス,ゲオホールディングス,high,JPX,2026-06-30
company_exact,魚喜,魚喜,high,JPX,2026-06-30
company_exact,アンドエスティＨＤ,アンドエスティhd,high,JPX,2026-06-30
company_exact,シー・ヴイ・エス・ベイエリア,シーヴイエスベイエリア,high,JPX,2026-06-30
company_exact,オルバヘルスケアホールディングス,オルバヘルスケアホールディングス,high,JPX,2026-06-30
company_exact,リガク・ホールディングス,リガクホールディングス,high,JPX,2026-06-30
company_exact,ＹＫＴ,ykt,high,JPX,2026-06-30
company_exact,焼肉坂井ホールディングス,焼肉坂井ホールディングス,high,JPX,2026-06-30
company_exact,くら寿司,くら寿司,high,JPX,2026-06-30
company_exact,キャンドゥ,キャンドゥ,high,JPX,2026-06-30
company_exact,Ｓａｐｅｅｔ,sapeet,high,JPX,2026-06-30
company_exact,木徳神糧,木徳神糧,high,JPX,2026-06-30
company_exact,日本マクドナルドホールディングス,日本マクドナルドホールディングス,high,JPX,2026-06-30
company_exact,大戸屋ホールディングス,大戸屋ホールディングス,high,JPX,2026-06-30
company_exact,久世,久世,high,JPX,2026-06-30
company_exact,アクセリア,アクセリア,high,JPX,2026-06-30
company_exact,ジェイホールディングス,ジェイホールディングス,high,JPX,2026-06-30
company_exact,ＩＫホールディングス,ikホールディングス,high,JPX,2026-06-30
company_exact,パルグループホールディングス,パルグループホールディングス,high,JPX,2026-06-30
company_exact,エディオン,エディオン,high,JPX,2026-06-30
company_exact,あらた,あらた,high,JPX,2026-06-30
company_exact,サーラコーポレーション,サーラコーポレーション,high,JPX,2026-06-30
company_exact,ワッツ,ワッツ,high,JPX,2026-06-30
company_exact,フェスタリアホールディングス,フェスタリアホールディングス,high,JPX,2026-06-30
company_exact,トーメンデバイス,トーメンデバイス,high,JPX,2026-06-30
company_exact,ハローズ,ハローズ,high,JPX,2026-06-30
company_exact,北雄ラッキー,北雄ラッキー,high,JPX,2026-06-30
company_exact,ＪＰホールディングス,jpホールディングス,high,JPX,2026-06-30
company_exact,ガーデン,ガーデン,high,JPX,2026-06-30
company_exact,石光商事,石光商事,high,JPX,2026-06-30
company_exact,テンポスホールディングス,テンポスホールディングス,high,JPX,2026-06-30
company_exact,フジオフードグループ本社,フジオフードグループ本社,high,JPX,2026-06-30
company_exact,あみやき亭,あみやき亭,high,JPX,2026-06-30
company_exact,東京エレクトロン　デバイス,東京エレクトロンデバイス,high,JPX,2026-06-30
company_exact,ＳＡＮＫＯ　ＭＡＲＫＥＴＩＮＧ　ＦＯＯＤＳ,sankomarketingfoods,high,JPX,2026-06-30
company_exact,エフティグループ,エフティグループ,high,JPX,2026-06-30
company_exact,ひらまつ,ひらまつ,high,JPX,2026-06-30
company_exact,円谷フィールズホールディングス,円谷フィールズホールディングス,high,JPX,2026-06-30
company_exact,双日,双日,high,JPX,2026-06-30
company_exact,ヴィレッジヴァンガードコーポレーション,ヴィレッジヴァンガードコーポレーション,high,JPX,2026-06-30
company_exact,ククレブ・アドバイザーズ,ククレブアドバイザーズ,high,JPX,2026-06-30
company_exact,新都ホールディングス,新都ホールディングス,high,JPX,2026-06-30
company_exact,パレモ・ホールディングス,パレモホールディングス,high,JPX,2026-06-30
company_exact,グロービング,グロービング,high,JPX,2026-06-30
company_exact,コメ兵ホールディングス,コメ兵ホールディングス,high,JPX,2026-06-30
company_exact,セリア,セリア,high,JPX,2026-06-30
company_exact,アルフレッサ　ホールディングス,アルフレッサホールディングス,high,JPX,2026-06-30
company_exact,アップルインターナショナル,アップルインターナショナル,high,JPX,2026-06-30
company_exact,カルラ,カルラ,high,JPX,2026-06-30
company_exact,Ｔｅｒｒａ　Ｄｒｏｎｅ,terradrone,high,JPX,2026-06-30
company_exact,ナフコ,ナフコ,high,JPX,2026-06-30
company_exact,大黒天物産,大黒天物産,high,JPX,2026-06-30
company_exact,ハニーズホールディングス,ハニーズホールディングス,high,JPX,2026-06-30
company_exact,日本プリメックス,日本プリメックス,high,JPX,2026-06-30
company_exact,ファーマライズホールディングス,ファーマライズホールディングス,high,JPX,2026-06-30
company_exact,ワイズテーブルコーポレーション,ワイズテーブルコーポレーション,high,JPX,2026-06-30
company_exact,インターグ,インターグ,high,JPX,2026-06-30
company_exact,キッコーマン,キッコーマン,high,JPX,2026-06-30
company_exact,味の素,味の素,high,JPX,2026-06-30
company_exact,ブルドックソース,ブルドックソース,high,JPX,2026-06-30
company_exact,ヱスビー食品,ヱスビー食品,high,JPX,2026-06-30
company_exact,ユタカフーズ,ユタカフーズ,high,JPX,2026-06-30
company_exact,キユーピー,キユーピー,high,JPX,2026-06-30
company_exact,ＴＭＨ,tmh,high,JPX,2026-06-30
company_exact,ハウス食品グループ本社,ハウス食品グループ本社,high,JPX,2026-06-30
company_exact,カゴメ,カゴメ,high,JPX,2026-06-30
company_exact,和弘食品,和弘食品,high,JPX,2026-06-30
company_exact,佐藤食品工業,佐藤食品工業,high,JPX,2026-06-30
company_exact,アリアケジャパン,アリアケジャパン,high,JPX,2026-06-30
company_exact,ダイショー,ダイショー,high,JPX,2026-06-30
company_exact,ピエトロ,ピエトロ,high,JPX,2026-06-30
company_exact,エバラ食品工業,エバラ食品工業,high,JPX,2026-06-30
company_exact,インフォメティス,インフォメティス,high,JPX,2026-06-30
company_exact,やまみ,やまみ,high,JPX,2026-06-30
company_exact,はごろもフーズ,はごろもフーズ,high,JPX,2026-06-30
company_exact,フクヤ建設,フクヤ建設,high,JPX,2026-06-30
company_exact,キオクシアホールディングス,キオクシアホールディングス,high,JPX,2026-06-30
company_exact,ユカリア,ユカリア,high,JPX,2026-06-30
company_exact,ニチレイ,ニチレイ,high,JPX,2026-06-30
company_exact,セイヒョー,セイヒョー,high,JPX,2026-06-30
company_exact,横浜冷凍,横浜冷凍,high,JPX,2026-06-30
company_exact,東洋水産,東洋水産,high,JPX,2026-06-30
company_exact,デルソーレ,デルソーレ,high,JPX,2026-06-30
company_exact,日東ベスト,日東ベスト,high,JPX,2026-06-30
company_exact,黒田グループ,黒田グループ,high,JPX,2026-06-30
company_exact,イートアンドホールディングス,イートアンドホールディングス,high,JPX,2026-06-30
company_exact,大冷,大冷,high,JPX,2026-06-30
company_exact,ヨシムラ・フード・ホールディングス,ヨシムラフードホールディングス,high,JPX,2026-06-30
company_exact,ラクサス・テクノロジーズ,ラクサステクノロジーズ,high,JPX,2026-06-30
company_exact,日本食品化工,日本食品化工,high,JPX,2026-06-30
company_exact,石井食品,石井食品,high,JPX,2026-06-30
company_exact,日清食品ホールディングス,日清食品ホールディングス,high,JPX,2026-06-30
company_exact,ウェルディッシュ,ウェルディッシュ,high,JPX,2026-06-30
company_exact,シノブフーズ,シノブフーズ,high,JPX,2026-06-30
company_exact,一正蒲鉾,一正蒲鉾,high,JPX,2026-06-30
company_exact,あじかん,あじかん,high,JPX,2026-06-30
company_exact,フジッコ,フジッコ,high,JPX,2026-06-30
company_exact,Ｓｙｎｓｐｅｃｔｉｖｅ,synspective,high,JPX,2026-06-30
company_exact,ロック・フィールド,ロックフィールド,high,JPX,2026-06-30
company_exact,旭松食品,旭松食品,high,JPX,2026-06-30
company_exact,日本たばこ産業,日本たばこ産業,high,JPX,2026-06-30
company_exact,ケンコーマヨネーズ,ケンコーマヨネーズ,high,JPX,2026-06-30
company_exact,仙波糖化工業,仙波糖化工業,high,JPX,2026-06-30
company_exact,大森屋,大森屋,high,JPX,2026-06-30
company_exact,わらべや日洋ホールディングス,わらべや日洋ホールディングス,high,JPX,2026-06-30
company_exact,リスキル,リスキル,high,JPX,2026-06-30
company_exact,なとり,なとり,high,JPX,2026-06-30
company_exact,サトウ食品,サトウ食品,high,JPX,2026-06-30
company_exact,イフジ産業,イフジ産業,high,JPX,2026-06-30
company_exact,篠崎屋,篠崎屋,high,JPX,2026-06-30
company_exact,ＡＦＣ－ＨＤアムスライフサイエンス,afc-hdアムスライフサイエンス,high,JPX,2026-06-30
company_exact,ファーマフーズ,ファーマフーズ,high,JPX,2026-06-30
company_exact,エスアイイー,エスアイイー,high,JPX,2026-06-30
company_exact,北の達人コーポレーション,北の達人コーポレーション,high,JPX,2026-06-30
company_exact,ユーグレナ,ユーグレナ,high,JPX,2026-06-30
company_exact,ＳＴＩフードホールディングス,stiフードホールディングス,high,JPX,2026-06-30
company_exact,紀文食品,紀文食品,high,JPX,2026-06-30
company_exact,ジェイフロンティア,ジェイフロンティア,high,JPX,2026-06-30
company_exact,ピックルスホールディングス,ピックルスホールディングス,high,JPX,2026-06-30
company_exact,ベースフード,ベースフード,high,JPX,2026-06-30
company_exact,サンクゼール,サンクゼール,high,JPX,2026-06-30
company_exact,オカムラ食品工業,オカムラ食品工業,high,JPX,2026-06-30
company_exact,ＢＡＢＹ　ＪＯＢ,babyjob,high,JPX,2026-06-30
company_exact,日本調理機,日本調理機,high,JPX,2026-06-30
company_exact,テクニスコ,テクニスコ,high,JPX,2026-06-30
company_exact,令和アカウンティング・ホールディングス,令和アカウンティングホールディングス,high,JPX,2026-06-30
company_exact,ＧＬＣ　ＧＲＯＵＰ,glcgroup,high,JPX,2026-06-30
company_exact,スター・マイカ・ホールディングス,スターマイカホールディングス,high,JPX,2026-06-30
company_exact,ツクルバ,ツクルバ,high,JPX,2026-06-30
company_exact,アルピコホールディングス,アルピコホールディングス,high,JPX,2026-06-30
company_exact,ＳＲＥホールディングス,sreホールディングス,high,JPX,2026-06-30
