№	エリア	企業名	代表者名	URL	問い合わせフォームURL	送信日	送信○×	送信不可理由						
528	大阪府	有限会社パソコンスマイル	赤嶺 嘉孝	https://smile3.jp/thanks.htm	https://smile3.jp/contact.htm		×	営業目的, ご遠慮ください						
533	大阪府	株式会社アンダーフロウ		https://hairsalon.homepaging.jp/design/works	https://hairsalon.homepaging.jp/inquiry		×	営業活動						
534	大阪府	デザインホリック	松本 純子	https://www.d-holic.info/works/index.html										
535	大阪府	mariweb	Marie	https://www.marie-web.design/works/	https://marie-web.design/contact/									
536	大阪府	株式会社トリム	狩峰 謙太郎	http://www.trimdesign.co.jp/index.html	http://www.trimdesign.co.jp/contact.html		×	ご遠慮ください						
539	大阪府	株式会社 Ｆ９	小畑 ミツトシ	http://www.f-nine.jp/										
541	大阪府	株式会社コネックス	中島 仙蔵	https://rakupeji.com/	https://rakupeji.com/contact/index.php		×	業者様						
543	大阪府	有限会社プールデザイン	一條 真志	http://pool.ne.jp/works.php	http://pool.ne.jp/contact.php									
546	大阪府	株式会社デジスタジオ（ほいくのこころホームページ）		https://digi-studio.jp/category/jisseki/	https://digi-studio.jp/contact/									
547	大阪府	株式会社SAKIYOMI	吉田 睦史	https://sns-sakiyomi.com/	https://sns-sakiyomi.com/blog/contact/									
548	大阪府	株式会社LEARNED	中島健太郎	https://learned.jp/	https://learned.jp/contact		×	お断りしております, 一切お断り						
549	大阪府	Brand Design TSUMIKI	廣里 隆明	http://bd-tsumiki.com/	https://bd-tsumiki.com/category/performance/		×	業者様						
550	大阪府	Monoledge	成瀬 真也	https://monoledge.com/create.html	https://monoledge.com/contact.html									
551	大阪府	アットコラボ有限会社	岡野 義郎	https://www.atcolab.co.jp/#works	https://www.atcolab.co.jp/#contact									
552	大阪府	ハイ・パートナーズ株式会社	辻村 博志	http://www.hi-partners.com/designworks.html	http://www.hi-partners.com/form.php									
553	大阪府	ゴジゲンシステムズ		http://www.gojigen.com/performance/index.php	https://www.hugeDomains.com/contact.cfm									
556	大阪府	システムエボ		http://www.sysevo.com/web_jisseki.htm	http://www.sysevo.com/information.htm									
557	大阪府	YOKORIデザインスペース	澄川 陽子	https://www.yokori.net/work-cat/hp/	https://www.yokori.net/contact/									
558	大阪府	有限会社エージェント		http://hanjo-salon.com/design	https://hanjo-salon.net/design/contact									
560	大阪府	茨木広告宣伝舎		https://ad-ibaraki.com/%E5%88%B6%E4%BD%9C%E4%BA%8B%E4%BE%8B/	https://ad-ibaraki.com/%e3%81%8a%e5%95%8f%e5%90%88%e3%81%9b/		×	売込み, 固くお断り						
561	大阪府	株式会社 サイバーインジェクション	茅原 大輔	http://www.cyber-injection.net/	http://cyber-injection.co.jp/contact/									
570	大阪府	城東印刷株式会社	荻田 伸	http://www.jotoinsatsu.co.jp/achievement/index.html	http://www.jotoinsatsu.co.jp/contact/									
571	大阪府	有限会社流楽	松崎 匡浩	https://www.ryu-raku.co.jp/webdesign/works.html	https://www.ryu-raku.co.jp/contact/		×	営業目的, ご遠慮ください						
579	大阪府	株式会社サイクロプス	三木 伸夫	http://www.cyclops.co.jp	http://www.cyclops.co.jp#contact									
581	大阪府	有限会社オブ・ユース		https://www.ofuse.jp/work										
583	大阪府	株式会社メクゼス	中須 直子	https://www.mexess.co.jp/	https://www.mexess.co.jp/contact/									
584	大阪府	株式会社ロジップ	杵築 雅彦	https://logip.co.jp/	https://logip.co.jp/contact		×	スパム対策						
590	大阪府	有限会社エクスリンク	宮武 弘英	http://xlink.jpn.org/	https://xlink.jpn.org/contact/		×	ご遠慮ください						
591	大阪府	有限会社エムティコーポレーション	槇原 順子	http://www.ad-mighty.com/	http://www.ad-mighty.com/inquiry.html		×	営業目的, 業者様						
593	大阪府	CUBES		http://www.cubes.cc/	https://cubes.cc/category/performance/									
594	大阪府	Alice Stone	信次 義宏	http://www.alicestone.com	http://www.alicestone.com/otoiawase.htm									
595	大阪府	Anilabo	林 有美	https://anilabo.jp/	https://anilabo.jp/contact									
596	大阪府	シナジーファルマ株式会社	伊川 勇樹	http://synergy-pharma.co.jp/create_hp/	http://synergy-pharma.co.jp/inquiry/input/									
597	大阪府	naeco.jp		https://naeco.jp/	https://naeco.jp/contact									
601	大阪府	有限会社ウェブマーケットコミュニケーションズ	山田 和弘	http://wmcs.jp/content/result.html										
603	大阪府	株式会社TRACE	加藤 亮平	http://trace.jp/works/	https://trace.jp/contact/									
604	大阪府	株式会社四ツ橋企画制作所	中瀬 由利	https://yotsubashi.co.jp/works/web/	https://yotsubashi.co.jp/contact/									
608	大阪府	株式会社コムウェイ	種田 真吾	https://www.com-way.co.jp/works_list	https://www.com-way.co.jp/contact									
610	大阪府	株式会社グリップ	小久保 博之	http://www.grip-co.jp/web/index.html	http://www.grip-co.jp/contact/index.html									
612	大阪府	株式会社BLUE	中元 正樹	https://bl-ocean.net/	https://bl-ocean.net/contact/									
614	大阪府	株式会社フィニックス		https://www.finix.co.jp/works.html	https://www.finix.co.jp/contact.html									
622	大阪府	株式会社ティウェブ	立石 健一郎	http://www.t-web.co.jp/works.html	http://www.t-web.co.jp/contact/									
623	大阪府	株式会社アクシー	近藤 真司	http://www.axis.cx/page/works.html	http://www.axis.cx/page/contact.html		×	営業のお電話						
624	大阪府	有限会社 彩 -SAI-	田中 健	http://www.sai-net.jp/sai/index.html										
626	大阪府	株式会社VALT	中定 篤	https://www.valt.jp/portfolio/	https://www.valt.jp/common/contact/									
627	大阪府	株式会社ええやん	川合　匠	https://ok-design.co.jp/works/	https://ok-design.co.jp/contact.html									
632	大阪府	WAVY合同会社		https://wavy-llc.com/	https://wavy-llc.co.jp/contact/									
633	大阪府	株式会社ナンクマ	中家 啓文	https://nankuma.jp/results/	https://nankuma.jp/contact/									
634	大阪府	HARIKI ind.		https://tomsfactory.com/	https://tomsfactory.com/#cont5									
635	大阪府	ネクストグロウ	阪本 崇	https://ngns4.net/	https://ngns4.net/contact/									
636	大阪府	eva-creative		http://eva-creative.com/										
640	大阪府	株式会社NEXCHA		https://nexcha.co.jp/works/	https://nexcha.co.jp/contact/									
641	大阪府	株式会社BLJ	梶井 雄介	https://bankluck-japan.com/webdesign/#works	https://bankluck-japan.com/contact									
642	大阪府	株式会社インフォアライブ	高垣 直史	https://www.infoalive.com/	https://infoalive.com/contact/		×	お断りいたします						
643	大阪府	株式会社ジャズデザイン	今村 眞弘	http://jazzdesign.co.jp/works/	http://jazzdesign.co.jp/contact									
644	大阪府	スターダストシステム株式会社	西村 晃治	https://sds-net.co.jp/#company	https://sds-net.co.jp/contact									
645	大阪府	アワーズ株式会社	島 哲史	https://www.a-ours.com/achievement.html	https://www.a-ours.com/inquiry/		×	受け付けておりません						
646	大阪府	株式会社ステイゴールド	高橋 靖和	http://www.staygold.net/creative/#work	https://www.staygold.net/contact									
650	大阪府	有限会社零	日髙 正文	https://e-zero.jp/results	tel:0664611156									
651	大阪府	株式会社ECS	秋吉 勝也	http://www.web-ecs.com/portfolio.html	https://web-ecs.com/contact/									
652	大阪府	株式会社スギタプリディア	杉田 進一	http://www.sugita-pridea.co.jp/	https://www.sugita-pridea.co.jp/contact/									
653	大阪府	ワイスビット株式会社	小阪博史	http://at-plus-labo.com/web_sample/index.html	http://at-plus-labo.com/page_06_contact/sformmail.php									
654	大阪府	株式会社ブライハワークス	岡田 博和	http://www.buraiha.com/	mailto:contact@buraiha.com									
655	大阪府	株式会社セブンワークス	石田 洋一	http://www.7works.co.jp/										
658	大阪府	株式会社レタス	松尾 哲郎	http://letus.co.jp/										
660	大阪府	株式会社インベントリー	辻本	http://www.inventory.co.jp/works/	https://www.inventory.co.jp/contact/		×	営業活動						
663	大阪府	株式会社日本電子工藝社	武田 憲和	http://www.jeia.co.jp/portfolio/										
665	大阪府	有限会社トゥーウェイズ	上田 佳子	https://www.two-ways.com/portfolio/	https://www.two-ways.com/contact/									
667	大阪府	株式会社アナグラムワークス	國吉 大	https://anagram-works.jp/works/	https://forms.gle/ai8JpnV9NZYAapkx5									
669	大阪府	ブレンドカンパニー	斎藤 裕	http://www.blend-company.com/web/case.php	http://www.blend-company.com/contact/									
670	大阪府	株式会社ペンク	ワラ ツヨシ	http://penq.co.jp/#works	http://penq.co.jp/contact/									
673	大阪府	有限会社ワールド・エンビジョン	山根 義文	https://world-envision.com/	https://world-envision.com/#contact									
674	大阪府	株式会社Dream Lab	竹下 毅	https://dlab-inc.jp	https://dlab-inc.jp/performance/									
675	大阪府	株式会社レベルワン		https://levelone.jp/portfolio/										
676	大阪府	ディープデザイン工房		http://www.d-deep.net/works.html	http://www.d-deep.net/contact.html									
677	大阪府	株式会社朝栄社	上田 直樹	https://www.choeisha.co.jp/	https://www.choeisha.co.jp/contact/									
678	大阪府	株式会社デルマー	川口 宗寿	https://delmar5.jp/	https://delmar5.jp/contact.html									
679	大阪府	山陽ファースト株式会社	山野 雅俊	https://sanyo-fast.com/										
680	大阪府	株式会社WISE	宮下 裕次	https://www.main.wise-work.com/										
684	大阪府	株式会社キャピタルメディアプランニング		http://www.cmp-1.net/wor/index.html	http://www.cmp-1.net/con/input.html									
687	大阪府	有限会社インフォアライズ	小浦 寛裕	http://www.infoarise.co.jp/										
688	大阪府	株式会社ゲインジャパン	古川 勝	http://www.gain-ws.com/portfolio/	http://www.gain-ws.com/inquiry		×	ご遠慮ください, 営業を目的						
690	大阪府	株式会社ココスペース	牧口 和弘	http://cocospace.com/index.html	http://cocospace.com/contact.html									
694	大阪府	株式会社バイスリー	吉田 貴紀	http://x3-design.com/	mailto:info@x3-design.com									
695	大阪府	デザインスタジオ ラインスポット	徳山 淳也	http://www.linespot.com/works/index.html	http://www.linespot.com/contact/index.html									
696	大阪府	145BPM	村谷 佳紀	http://www.145bpm.com/contents/case/	http://www.145bpm.com/cgi-bin/form/									
697	大阪府	株式会社クリエステッチ	寺井 隆敏	http://www.creastitch.co.jp/	https://docs.google.com/forms/d/1d1j9v-72tpafjl0sL9puz0B4WHu9sVEHdbxb7JxKP1g/viewform?edit_requested=true		×	お断りいたします, 対応いたしかねます, セールスは, 固くお断り						
700	大阪府	有限会社RHIZOMEデザイン	大橋 弘幸	http://www.rhizome.jp/rhizome_design.html										
701	大阪府	有限会社アドウェブ		http://adweb.jp/about-us/case/										
702	大阪府	株式会社阪口屋	坂本 禎	http://www.teastalk.jp/	http://www.teastalk.jp/contact									
703	大阪府	株式会社九地良		http://www.kujira.co.jp	http://www.kujira.co.jp/contact.html									
704	大阪府	スタジオ感	川村 恵美子	https://www.kan-web.ne.jp/jisseki/	https://www.kan-web.ne.jp/contact/									
706	大阪府	有限会社メディアマスター	木本てつや	https://homepagede.com/#samples	https://homepagede.com/#contact		×	業者様						
707	大阪府	株式会社ACIL	松田皓太	https://acil.co.jp/	https://acil.co.jp/contact/									
708	大阪府	株式会社ブレインストーム		http://www.value-web.jp/										
709	大阪府	ISOYU株式会社		https://www.panda-design.net/sample	mailto:info@panda-design.net?subject=ホームページからのお問い合わせ									
710	大阪府	シロ株式会社		https://shiro.co.jp/	https://shiro.co.jp/contact/									
711	大阪府	株式会社悟空	ヤマダトモキ	http://gokusys.com/	https://gokusys.com/contact									
714	大阪府	株式会社シーネット	長谷川 昇平	http://www.c-net1993.co.jp/index.html	https://www.c-net1993.co.jp/ssl/inquiry/index.html									
715	大阪府	株式会社I-SEED	杉元 優之	https://iseed.jp/	https://iseed.jp/contact/									
716	大阪府	株式会社スタジオくまかけ	上辻　敏之	http://www.kumakake.com/	https://kumakake.com/?page_id=428									
719	大阪府	株式会社クリエイトワン	佐々木　航	http://create1.jp/										
720	大阪府	株式会社GRAMPIXEL		https://grampixel.jp/single_project/	https://grampixel.jp/contact/									
