address,business_description,company_name,decision,maps_url,phone,reason,source_url,status,url
1600022 東京都,最終更新日時： 2026/08/24 17:16 法人番号 1011001112708 掲載の情報は、「 Gビズインフォ 」（経済産業省）をもとに作成しています。 株式会社エースディレクション エースディレクション コンサルティング業界 広告業界 広告業界 / 総合広告代理店 広告業界 / ネット広告専門代理店 ◆インターネット広告・SEMを主軸とした広告代理店 ◆オーダーメイド型のソリューションを提供 ・リスティング広告 ・SNS広告 ・動画広告 ・動画作成 ・LP作成 など ,株式会社エースディレクション,keep,,代表者名 代表取締役社長 藤崎友輔,,https://db.grip.website/detail/1011001112708,MEOハブ候補,https://acedirection.co.jp/
8620971 熊本県熊本市中央区大江２丁目１番１０号,最終更新日時： 2026/08/24 17:16 法人番号 9330001001427 掲載の情報は、「 Gビズインフォ 」（経済産業省）をもとに作成しています。 株式会社熊本県民テレビ クマモトケンミンテレビ 自動車・乗り物業界 デザイン業界 出版業界 広告業界 通信業界 デザイン業界 / 空間・インテリアデザイン 出版業界 / 書籍出版 出版業界 / 雑誌・情報誌 広告業界 / 総合広告代理店 広告業界 / イベント企画・運営 通信業界 / 放送事業(CATV等) テレビ放送事業を核に、報道、情報、ドラマ、バラエティ番組などの制作・放送を行う。関連事業として、イベント企画・運営、デジタルコンテンツ制作、広告代理店業務なども展開。 ,株式会社熊本県民テレビ,keep,,096-363-6111,,https://db.grip.website/detail/9330001001427,MEOハブ候補,https://www.kkt.jp/
1020094 東京都千代田区紀尾井町３番２３号,最終更新日時： 2026/08/24 17:16 法人番号 1010001027998 掲載の情報は、「 Gビズインフォ 」（経済産業省）をもとに作成しています。 株式会社文藝春秋 ブンゲイシュンジュウ エンタメ業界 出版業界 広告業界 マスコミ業界 出版業界 / 書籍出版 出版業界 / 雑誌・情報誌 広告業界 / 総合広告代理店 出版業 ,株式会社文藝春秋,keep,,代表者名 社長 飯窪成幸,,https://db.grip.website/detail/1010001027998,MEOハブ候補,https://www.bunshun.co.jp/
3310811 埼玉県さいたま市北区吉野町２丁目２８２番地３,最終更新日時： 2026/08/24 17:16 法人番号 8030001003009 掲載の情報は、「 Gビズインフォ 」（経済産業省）をもとに作成しています。 株式会社埼玉新聞社 サイタマシンブンシャ デザイン業界 出版業界 広告業界 デザイン業界 / 空間・インテリアデザイン 出版業界 / 書籍出版 出版業界 / 雑誌・情報誌 広告業界 / 総合広告代理店 広告業界 / イベント企画・運営 日刊埼玉新聞の発行、新聞広告の企画制作ならびに代理業務、印刷業および図書出版業務、電子媒体によるニュース配信・物品販売・紹介等 ,株式会社埼玉新聞社,keep,,代表者名 代表取締役 関根 正昌,,https://db.grip.website/detail/8030001003009,MEOハブ候補,https://www.saitama-np.co.jp/
7300001 広島県広島市中区白島北町１９番２号,最終更新日時： 2026/08/24 17:16 法人番号 9240001010775 掲載の情報は、「 Gビズインフォ 」（経済産業省）をもとに作成しています。 ホームテレビ映像株式会社 ホームテレビエイゾウ Web・デジタルマーケティング業界 デザイン業界 人材業界 広告業界 通信業界 Web・デジタルマーケティング業界 / デジタルコンテンツ制作 デザイン業界 / 空間・インテリアデザイン 人材業界 / 人材紹介 人材業界 / 人材派遣 広告業界 / 総合広告代理店 広告業界 / イベント企画・運営 通信業界 / 放送事業(CATV等) 広告代理店業 人材派遣業 許可番号 派34-300660 テレビ番組制作 ＣＭ制作 動画各種制作 ,ホームテレビ映像株式会社,keep,,0822113811,,https://db.grip.website/detail/9240001010775,MEOハブ候補,https://www.home-ez.co.jp/
1010051 東京都千代田区神田神保町２丁目２番３４号,最終更新日時： 2026/08/24 17:16 法人番号 3011101057735 掲載の情報は、「 Gビズインフォ 」（経済産業省）をもとに作成しています。 グラン・エム株式会社 グランエム コンサルティング業界 出版業界 広告業界 出版業界 / 書籍出版 出版業界 / 雑誌・情報誌 広告業界 / 総合広告代理店 東京・神田神保町を拠点に、全国で人材採用支援を行う総合広告代理店。ディップ株式会社提供のバイトル販売代理店として「2022 SILVER TOP PARTNER」に認定。 ,グラン・エム株式会社,keep,,代表者名 代表取締役 三ヶ尻 孝嘉,,https://db.grip.website/detail/3011101057735,MEOハブ候補,https://www.grandem.co.jp/index.html
1600023 東京都,最終更新日時： 2026/08/24 17:16 法人番号 3011001034215 掲載の情報は、「 Gビズインフォ 」（経済産業省）をもとに作成しています。 株式会社トキオ・ゲッツ トキオゲッツ デザイン業界 その他の業界 広告業界 デザイン業界 / 空間・インテリアデザイン その他の業界 / その他 広告業界 / 総合広告代理店 広告業界 / イベント企画・運営 Webサイト制作、システム開発、UI/UXデザイン、グラフィックデザイン、動画制作、ブランディング、マーケティング支援など、デジタル領域におけるクリエイティブ制作とコンサルティングを提供。 ,株式会社トキオ・ゲッツ,keep,,代表者名 代表取締役 小笠原 亨,,https://db.grip.website/detail/3011001034215,MEOハブ候補,https://tokyogets.com/
1600022 東京都新宿区新宿３丁目１番２４号,最終更新日時： 2026/08/24 17:16 法人番号 8011001061436 掲載の情報は、「 Gビズインフォ 」（経済産業省）をもとに作成しています。 株式会社ウィルオブ・ワーク ウィルオブワーク IT・ソフトウェア業界 医療・福祉業界 人材業界 その他の業界 その他 広告業界 IT・ソフトウェア業界 / システム受託開発(SIer・SES) 人材業界 / 人材紹介 人材業界 / 人材派遣 人材業界 / 業務請負(アウトソーシング) その他の業界 / その他 その他 広告業界 / 総合広告代理店 【人材派遣・紹介予定派遣事業】 販売スタッフ/コールセンタースタッフ/製造・物流スタッフ/オフィススタッフ/介護スタッフ/保育スタッフ 【業務委託・請負運営事業】 販売委託/コールセンター運営/セールスプロモーション/製造業務請負・物流業務委託/事務アウトソーシング/行政アウトソーシング/システム開発 【人材紹介事業】 販売、営業職/コールセンター/製造・物流/介護/保育/ITエンジニア 【コンサルティング事業】 勤怠、定着改善/採用(人材募集、選考) 【外国人就労支援事業】 特定技能外国人、外国人技能実習生、永住者・定住者、技術・人文知識・国際業務、留学生、家族滞在、特定活動 ,株式会社ウィルオブ・ワーク,keep,,-,,https://db.grip.website/detail/8011001061436,MEOハブ候補,https://willof-work.co.jp/
7100038 岡山県倉敷市新田２３９３番地の２,最終更新日時： 2026/08/24 17:16 法人番号 7260001013373 掲載の情報は、「 Gビズインフォ 」（経済産業省）をもとに作成しています。 株式会社山陽工房 建設・工事業界 外食業界 デザイン業界 その他の業界 広告業界 外食業界 / 居酒屋・ダイニング デザイン業界 / 空間・インテリアデザイン その他の業界 / その他 広告業界 / 総合広告代理店 広告業界 / イベント企画・運営 山陽工房は、「サイン・看板」の企画から制作・施工・監理・アフターフォローまでをトータルプロデュースする会社です。 お客様のご要望に対して、当社の実績とアイデア、国内外のネットワークを活かしながら「どのようなサインが最適か」を考え抜き、提案できることが当社の強みです。 サイン・プロデュースに同じ仕事は一つもありません。 一つ一つの課題・テーマに対して真剣に取り組み、『お客様と二人三脚で効果的なサインを創り上げていく』。この姿勢を大切にしながら、私たちはチャレンジを続けていきます。 ,株式会社山陽工房,keep,,代表者名 代表取締役 森永 栄治,,https://db.grip.website/detail/7260001013373,MEOハブ候補,https://www.sanyok.co.jp/
1020082 東京都,最終更新日時： 2026/08/24 17:16 法人番号 7010001069300 掲載の情報は、「 Gビズインフォ 」（経済産業省）をもとに作成しています。 株式会社ブレイク・フィールド社 ブレイクフィールドシャ コンサルティング業界 金融業界 外食業界 出版業界 広告業界 コンサルティング業界 / IT・DXコンサル 金融業界 / 銀行・信金 外食業界 / レストラン・食堂 出版業界 / 書籍出版 出版業界 / 雑誌・情報誌 広告業界 / 総合広告代理店 広告業界 / ネット広告専門代理店 メディア広告の最適化をサポート。Yahoo!（YDN）、Google（GDN）、Facebook、DSPの運用を中心とするトレーディングデスクサービスを提供。 ,株式会社ブレイク・フィールド社,keep,,03-3512-5251,,https://db.grip.website/detail/7010001069300,MEOハブ候補,https://breakfield.co.jp/
