batch_no,sample_position,sheet_row,company_name,url,contact_url,proposal_class,existing_evidence,classification,reason,official_status,contact_status,form_exists,service_hits,client_hits,weak_only_hits,enterprise_review_term,final_url,contact_final_url,evidence_pages
47,1,2302,株式会社ハーフェレジャパン,https://www.hafele.co.jp/ja/,https://www.hafele.co.jp/ja/info/-/-/410/,H｜店舗内装・設計施工・什器・設備支援,インテリア産業協会公式会員：住宅部品（金物、塗料、建具、床材、天井材等）,review_weak_service,集客・制作・広告・販促等の受託根拠を機械確認できず,200,200,yes,,店舗,,,https://www.hafele.co.jp/ja/,https://www.hafele.co.jp/ja/info/-/-/410/,https://www.hafele.co.jp/ja/&#47;ja&%2347;info&%2347;service_and_support&%2347;403&%2347; / https://www.hafele.co.jp/ja/&#47;ja&%2347;info&%2347;-&%2347;service-&%2347;169574&%2347; / https://www.hafele.co.jp/ja/&#47;ja&%2347;info&%2347;-&%2347;haefele-lighting&%2347;185172&%2347;
47,11,2312,株式会社太幸,http://www.taiko.net/,http://www.taiko.net/contact/,I｜小売・スーパー向け店舗設備・販促・システム支援,全国スーパーマーケット協会公式賛助会員：店舗設備・システム・設計・エネルギー,review_weak_service,集客・制作・広告・販促等の受託根拠を機械確認できず,200,200,yes,,店舗,,,http://www.taiko.net/,http://www.taiko.net/contact/,
47,21,2322,田中鉄工株式会社,https://tanaka-iron-works.com/,https://tanaka-iron-works.com/products/formed/,I｜小売・スーパー向け店舗設備・販促・システム支援,全国スーパーマーケット協会公式賛助会員：店舗設備・システム・設計・エネルギー,review_form,実フォームを機械確認できず,200,200,no,プロモーション,小売店,,,https://tanaka-iron-works.com/,https://tanaka-iron-works.com/products/formed/,https://tanaka-iron-works.com/ / https://tanaka-iron-works.com/sdgs/ / https://tanaka-iron-works.com/oil/
47,31,2332,株式会社リロパートナーズ,https://relo-fudosan.jp/,https://relo-fudosan.jp/contact/,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,strategic_valid,受託サービス・地域顧客接点・実フォームを確認,200,200,yes,経営支援,店舗 / 不動産会社 / フランチャイズ,賃貸管理,,https://relo-fudosan.jp/,https://relo-fudosan.jp/contact/,https://relo-fudosan.jp/flow/ / https://relo-fudosan.jp/buysell/ / https://relo-fudosan.jp/borrow/
47,41,2342,株式会社レキオス,https://www.lequios.co.jp/,https://www.lequios.co.jp/contact/,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,likely_not_hub,SaaS・機器・商材・不動産管理等の単体支援のみ検出,200,200,yes,,,賃貸管理,,https://www.lequios.co.jp/,https://www.lequios.co.jp/contact/,https://www.lequios.co.jp/%E3%81%8A%E7%9F%A5%E3%82%89%E3%81%9B/4865/ / https://www.lequios.co.jp/%E3%81%8A%E7%9F%A5%E3%82%89%E3%81%9B/4851/ / https://www.lequios.co.jp/%E3%81%8A%E7%9F%A5%E3%82%89%E3%81%9B/4833/
48,1,2352,株式会社ワン・アイド,https://www.1-eyed.co.jp/,https://www.1-eyed.co.jp/contact/,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,likely_not_hub,SaaS・機器・商材・不動産管理等の単体支援のみ検出,200,200,yes,,,不動産仲介,,https://www.1-eyed.co.jp/,https://www.1-eyed.co.jp/contact/,https://www.1-eyed.co.jp/solution/ / https://www.1-eyed.co.jp/construction/ / https://www.1-eyed.co.jp/welfare/
48,11,2362,株式会社中村不動産,https://www.nakamura-net.co.jp/,https://www.nakamura-net.co.jp/contact,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,review_weak_service,集客・制作・広告・販促等の受託根拠を機械確認できず,200,200,yes,,店舗,,,https://www.nakamura-net.co.jp/,https://www.nakamura-net.co.jp/contact,
48,21,2372,株式会社佐藤不動産,https://www.sato-fudosan.co.jp:443/,https://www.sato-fudosan.co.jp:443/contact/,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,review_weak_service,集客・制作・広告・販促等の受託根拠を機械確認できず,200,200,yes,,店舗,,,https://www.sato-fudosan.co.jp:443/,https://www.sato-fudosan.co.jp:443/contact/,
48,31,2382,株式会社千葉不動産,https://www.chiba-kumiai.jp/,https://www.chiba-kumiai.jp/contact/,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,review_weak_service,集客・制作・広告・販促等の受託根拠を機械確認できず,200,200,yes,,,,,https://www.chiba-kumiai.jp/,https://www.chiba-kumiai.jp/contact/,https://www.chiba-kumiai.jp/#service1 / https://www.chiba-kumiai.jp/#service2 / https://www.chiba-kumiai.jp/#service3
48,41,2392,株式会社城南キャピタル,https://www.jonan-capital.co.jp/,https://www.jonan-capital.co.jp/contact/,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,likely_not_hub,SaaS・機器・商材・不動産管理等の単体支援のみ検出,200,200,yes,,,賃貸管理,,https://www.jonan-capital.co.jp/,https://www.jonan-capital.co.jp/contact/,https://www.jonan-capital.co.jp/management/
49,1,2402,株式会社家屋,https://ie-ieya.co.jp/,https://ie-ieya.co.jp/contents/member?form_mode=1,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,review_weak_service,集客・制作・広告・販促等の受託根拠を機械確認できず,200,200,yes,,店舗,,,https://ie-ieya.co.jp/,https://ie-ieya.co.jp/contents/member?form_mode=1,
49,11,2412,株式会社市原市農協サービス,https://www.ja-ichihara.jp/,https://www.ja-ichihara.jp/contact,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,review_weak_service,集客・制作・広告・販促等の受託根拠を機械確認できず,200,200,yes,,,,,https://www.ja-ichihara.jp/,https://www.ja-ichihara.jp/contact,https://www.ja-ichihara.jp/
49,21,2422,株式会社愛和不動産,https://www.aiwa-f.site/,https://www.aiwa-f.site/contact/,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,review_weak_service,集客・制作・広告・販促等の受託根拠を機械確認できず,200,200,yes,,店舗 / 飲食店,,,https://www.aiwa-f.site/,https://www.aiwa-f.site/contact/,https://www.aiwa-f.site/forbusiness/
49,31,2432,株式会社日本管理システム,http://kanri-s.co.jp/,http://kanri-s.co.jp/contact,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,likely_not_hub,SaaS・機器・商材・不動産管理等の単体支援のみ検出,200,200,yes,,不動産会社,賃貸管理,,http://kanri-s.co.jp/,http://kanri-s.co.jp/contact/,http://kanri-s.co.jp/business/ / http://kanri-s.co.jp/business/#a / http://kanri-s.co.jp/business/#b
49,41,2442,株式会社杉田商事,https://www.sugitasyoji.co.jp/,https://www.sugitasyoji.co.jp/assessment_form,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,review_weak_service,集客・制作・広告・販促等の受託根拠を機械確認できず,200,200,yes,,店舗 / 飲食店,,,https://www.sugitasyoji.co.jp/,https://www.sugitasyoji.co.jp/assessment_form,https://www.sugitasyoji.co.jp/rent_feature/result/232009
50,1,2452,株式会社桜丘住販,https://www.sakura-jh.com/,https://www.sakura-jh.com/contact,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,review_weak_service,集客・制作・広告・販促等の受託根拠を機械確認できず,200,200,yes,,,,,https://www.sakura-jh.com/,https://www.sakura-jh.com/contact/,
50,11,2462,株式会社渋沢不動産,https://www.shibusawa-net.co.jp/,https://www.shibusawa-net.co.jp/contact/,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,likely_not_hub,SaaS・機器・商材・不動産管理等の単体支援のみ検出,200,200,yes,,店舗,賃貸管理,,https://www.shibusawa-net.co.jp/,https://www.shibusawa-net.co.jp/contact/,https://www.shibusawa-net.co.jp/landlord/ / https://www.shibusawa-net.co.jp/landlord/#service / https://www.shibusawa-net.co.jp/tenant/#service
50,21,2472,株式会社石川商事,https://www.smile-home.com/,https://www.smile-home.com/form/,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,likely_not_hub,SaaS・機器・商材・不動産管理等の単体支援のみ検出,200,200,yes,,店舗,賃貸管理,,https://www.smile-home.com/,https://www.smile-home.com/sogo_form/,https://www.smile-home.com/services/bloglist.php?g=140
50,31,2482,株式会社良栄,https://ryoei1991.co.jp/,https://ryoei1991.co.jp/contact/,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,likely_not_hub,SaaS・機器・商材・不動産管理等の単体支援のみ検出,200,200,yes,,店舗,賃貸管理,,https://ryoei1991.co.jp/,https://ryoei1991.co.jp/contact/,https://ryoei1991.co.jp/service/development/ / https://ryoei1991.co.jp/service/leasing/ / https://ryoei1991.co.jp/service/funding/
50,41,2492,株式会社賃貸コーポレーション,https://www.chintai-cop.net/,https://www.chintai-cop.net/?page_id=188,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,likely_not_hub,SaaS・機器・商材・不動産管理等の単体支援のみ検出,200,200,yes,,店舗,不動産仲介,,https://www.chintai-cop.net/,https://www.chintai-cop.net/?page_id=188,https://www.chintai-cop.net/?page_id=725
51,1,2502,JMDインターナショナル株式会社,https://xn--ycrq3a1i928e9h3b.jp/,https://xn--ycrq3a1i928e9h3b.jp/page6.html,S｜地域印刷・販促・Web支援,印刷工業組合公式会員：印刷・販促・企画制作,review_weak_service,集客・制作・広告・販促等の受託根拠を機械確認できず,200,200,yes,,,,,https://xn--ycrq3a1i928e9h3b.jp/,https://xn--ycrq3a1i928e9h3b.jp/page6.html,https://xn--ycrq3a1i928e9h3b.jp/page9.html
51,11,2512,日本貿易印刷株式会社,https://nichiboh.co.jp/,https://nichiboh.co.jp/contact/,S｜地域印刷・販促・Web支援,印刷工業組合公式会員：印刷・販促・企画制作,strategic_valid,受託サービス・地域顧客接点・実フォームを確認,200,200,yes,サイト制作 / 販促支援 / プロモーション / seo対策 / マーケティング支援,整備工場 / 顧客企業 / 導入事例,,,https://nichiboh.co.jp/,https://nichiboh.co.jp/contact/,https://nichiboh.co.jp/business/ / https://nichiboh.co.jp/business/ / https://nichiboh.co.jp/business/
51,21,2522,株式会社アド・マインド,https://admind.jp/,https://admind.jp/contact,S｜地域印刷・販促・Web支援,印刷工業組合公式会員：印刷・販促・企画制作,strategic_valid,受託サービス・地域顧客接点・実フォームを確認,200,200,yes,プロモーション,店舗 / 歯科 / ホテル / クライアント,,,https://admind.jp/,https://admind.jp/contact,https://admind.jp/works
51,31,2532,株式会社太洋社印刷所,https://www.taiyosha-insatsu.co.jp/,https://www.taiyosha-insatsu.co.jp/,S｜地域印刷・販促・Web支援,印刷工業組合公式会員：印刷・販促・企画制作,review_form,実フォームを機械確認できず,200,200,no,サイト制作 / 販促支援 / 販売促進 / 動画制作 / ブランディング,店舗 / クライアント,,,https://www.taiyosha-insatsu.co.jp/,https://www.taiyosha-insatsu.co.jp/,https://www.taiyosha-insatsu.co.jp/#service / https://www.taiyosha-insatsu.co.jp/service/support/ / https://www.taiyosha-insatsu.co.jp/service/creative/
51,41,2542,笹氣出版印刷株式会社,https://www.sasappa.co.jp/index.html,https://www.sasappa.co.jp/contact/inquiry.html,S｜地域印刷・販促・Web支援,印刷工業組合公式会員：印刷・販促・企画制作,review_weak_hub,複数の地域事業者との顧客接点を機械確認できず,200,200,yes,サイト制作,,,,https://www.sasappa.co.jp/index.html,https://www.sasappa.co.jp/contact/inquiry.html,https://www.sasappa.co.jp/work.html / https://www.sasappa.co.jp/service.html / https://www.sasappa.co.jp/service-production.html
52,1,2552,アールプロセス株式会社,https://r-pro.co.jp/,https://r-pro.co.jp/contact/,S｜地域印刷・販促・Web支援,東京都印刷工業組合Connect公式会員：印刷・販促・企画・Web制作,review_weak_service,集客・制作・広告・販促等の受託根拠を機械確認できず,200,200,yes,,クライアント,,,https://r-pro.co.jp/,https://r-pro.co.jp/contact/,https://r-pro.co.jp/service/ / https://r-pro.co.jp/service/prepress/ / https://r-pro.co.jp/service/proof/
52,11,2562,岩岡印刷工業株式会社,https://www.iwaoka.co.jp/,https://www.iwaoka.co.jp/contact/,S｜地域印刷・販促・Web支援,東京都印刷工業組合Connect公式会員：印刷・販促・企画・Web制作,review_weak_service,集客・制作・広告・販促等の受託根拠を機械確認できず,200,200,yes,,クライアント,,,https://www.iwaoka.co.jp/,https://www.iwaoka.co.jp/contact/,https://www.iwaoka.co.jp/service/ / https://www.iwaoka.co.jp/service/print/ / https://www.iwaoka.co.jp/service/binding/
52,21,2572,有限会社鈴木商店,https://suzukisyouten103608.com/,https://suzukisyouten103608.com/,S｜地域印刷・販促・Web支援,東京都印刷工業組合Connect公式会員：印刷・販促・企画・Web制作,review_weak_service,集客・制作・広告・販促等の受託根拠を機械確認できず,200,200,yes,,,,,https://suzukisyouten103608.com/,https://suzukisyouten103608.com/,https://suzukisyouten103608.com/#section-100
52,31,2582,株式会社久栄社,https://www.kyueisha.com/,https://www.kyueisha.com/お問い合わせ/,S｜地域印刷・販促・Web支援,東京都印刷工業組合Connect公式会員：印刷・販促・企画・Web制作,strategic_valid,受託サービス・地域顧客接点・実フォームを確認,200,200,yes,広告代理 / 動画制作 / プロモーション / 制作会社,飲食店 / ホテル / 旅館 / クライアント,,,https://www.kyueisha.com/,https://www.kyueisha.com/%E3%81%8A%E5%95%8F%E3%81%84%E5%90%88%E3%82%8F%E3%81%9B/,https://www.kyueisha.com/printing-service/ / https://www.kyueisha.com/printing-service/3d%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E3%82%A2%E3%83%BC%E3%83%88%E3%83%97%E3%83%AA%E3%83%B3%E3%83%88/ / https://www.kyueisha.com/printing-service/3d%E3%83%88%E3%83%AA%E3%83%83%E3%82%AF%E3%82%A2%E3%83%BC%E3%83%88%E3%83%97%E3%83%AA%E3%83%B3%E3%83%88/%E3%82%B5%E3%83%B3%E3%83%97%E3%83%AB%E4%BA%8B%E4%BE%8B/
52,41,2592,株式会社昇文堂,https://www.shobundo.org/,https://www.shobundo.org/contact/mitsumori_others/,S｜地域印刷・販促・Web支援,東京都印刷工業組合Connect公式会員：印刷・販促・企画・Web制作,review_weak_service,集客・制作・広告・販促等の受託根拠を機械確認できず,200,200,yes,,工務店,,,https://www.shobundo.org/,https://www.shobundo.org/contact/mitsumori_others/,
53,1,2602,石牧印刷株式会社,https://isimakiinsatu.com/,https://isimakiinsatu.com/%e3%81%8a%e5%95%8f%e3%81%84%e5%90%88%e3%82%8f%e3%81%9b/,S｜地域印刷・販促・Web支援,東京都印刷工業組合Connect公式会員：印刷・販促・企画・Web制作,review_weak_service,集客・制作・広告・販促等の受託根拠を機械確認できず,200,200,yes,,,,,https://isimakiinsatu.com/,https://isimakiinsatu.com/%E3%81%8A%E5%95%8F%E3%81%84%E5%90%88%E3%82%8F%E3%81%9B/,
53,11,2612,株式会社プリンティアナカヤマ,https://www.printia.co.jp/,http://www.printia.co.jp/contact/,S｜地域印刷・販促・Web支援,長野県印刷工業組合公式会員：印刷・販促・企画制作,review_weak_service,集客・制作・広告・販促等の受託根拠を機械確認できず,200,200,yes,,制作実績,,,https://www.printia.co.jp/,https://www.printia.co.jp/test/newcontact/,https://www.printia.co.jp/service/ / https://www.printia.co.jp/result/ / https://www.printia.co.jp/service/sp_toner.html
53,21,2622,株式会社DIPalette,https://www.dip.co.jp/,https://www.dip.co.jp/contact/,S｜地域印刷・販促・Web支援,新潟県印刷工業組合公式会員：印刷・販促・企画制作,strategic_valid,受託サービス・地域顧客接点・実フォームを確認,200,200,yes,プロモーション,店舗 / 飲食店 / ホテル / 観光,,,https://www.dip.co.jp/,https://www.dip.co.jp/contact/,https://www.dip.co.jp/ / https://www.dip.co.jp/printingsolution/ / https://www.dip.co.jp/printingsolution/#kiwami
53,31,2632,株式会社ＴＡＰＰ,https://tapp-co.jp/,https://tapp-co.jp/contact/,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,review_weak_hub,複数の地域事業者との顧客接点を機械確認できず,200,200,yes,ブランディング,,,,https://tapp-co.jp/,https://tapp-co.jp/contact/,https://tapp-co.jp/business/ / https://tapp-co.jp/service/ / https://tapp-co.jp/business/seminar/
53,41,2642,田畑土地株式会社,https://www.tabata-tochi.com/,https://www.tabata-tochi.com/karitai/,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,likely_not_hub,SaaS・機器・商材・不動産管理等の単体支援のみ検出,200,200,yes,,,賃貸管理,,https://www.tabata-tochi.com/,https://www.tabata-tochi.com/karitai/,
54,1,2652,茅ヶ崎不動産株式会社,https://chigasaki-fudousan.co.jp/,https://chigasaki-fudousan.co.jp/contact/,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,review_weak_service,集客・制作・広告・販促等の受託根拠を機械確認できず,200,200,yes,,店舗,,,https://chigasaki-fudousan.co.jp/,https://chigasaki-fudousan.co.jp/contact/,
54,11,2662,青山物産株式会社,https://aoyamabussan.co.jp/,https://aoyamabussan.co.jp/contact/,K｜地域不動産・賃貸管理・物件活用支援,日本賃貸住宅管理協会公式会員：地域の賃貸管理・不動産活用支援,likely_not_hub,SaaS・機器・商材・不動産管理等の単体支援のみ検出,200,200,yes,,不動産会社,賃貸管理 / 不動産仲介,,https://aoyamabussan.co.jp/,https://aoyamabussan.co.jp/contact/,https://aoyamabussan.co.jp/#service
54,21,2672,有限会社紫波印刷,https://print-shiwa.co.jp/,https://print-shiwa.co.jp/contact,S｜地域印刷・販促・Web支援,県印刷工業組合公式会員：印刷・販促・企画制作,review_weak_service,集客・制作・広告・販促等の受託根拠を機械確認できず,200,200,yes,,観光,,,https://print-shiwa.co.jp/,https://print-shiwa.co.jp/contact,https://print-shiwa.co.jp/menu
54,31,2682,株式会社DNET,https://www.dnet-pub.com/,https://www.dnet-pub.com/contact,S｜地域印刷・販促物・ポスティング支援,大阪府印刷工業組合公式会員：商業印刷・販促物・企画制作,strategic_valid,受託サービス・地域顧客接点・実フォームを確認,200,200,yes,サイト制作 / 動画制作,店舗,教材,,https://www.dnet-pub.com/,https://www.dnet-pub.com/contact,https://www.dnet-pub.com/
54,41,2692,株式会社キングプリンターズ,https://kingprinters.com/,https://kingprinters.com/quickdesign/info/faq,S｜地域印刷・販促物・ポスティング支援,大阪府印刷工業組合公式会員：商業印刷・販促物・企画制作,strategic_valid,受託サービス・地域顧客接点・実フォームを確認,200,200,yes,販売促進 / プロモーション,店舗 / 美容室 / サロン / 飲食店 / ホテル,教材,,https://kingprinters.com/,https://kingprinters.com/quickdesign/info/faq,https://kingprinters.com/naire/novelty-info/nosibako#plasticcase / https://kingprinters.com/quickdesign/templates/maskcase / https://kingprinters.com/quickdesign/info/map
55,1,2702,株式会社TRUST,https://trust-doctor.co.jp/,https://trust-doctor.co.jp/contact.html,A｜医院・クリニック開業・経営支援,医院・クリニック顧客＋開業・経営・運営支援,review_weak_service,集客・制作・広告・販促等の受託根拠を機械確認できず,200,200,yes,,店舗 / 医院 / クリニック / 歯科,,,https://trust-doctor.co.jp/,https://trust-doctor.co.jp/contact.html,https://trust-doctor.co.jp/result.html
55,11,2712,株式会社ケイジェンド・プロダクツ,https://www.insatu.co.jp/,https://www.insatu.co.jp/contact2/,S｜地域広告・販促・Web支援,公式サイト確認：Web制作＋広告・マーケティング・SNS＋継続支援,review_weak_service,集客・制作・広告・販促等の受託根拠を機械確認できず,200,200,yes,,クライアント,,,https://www.insatu.co.jp/,https://www.insatu.co.jp/contact2/,https://www.insatu.co.jp/pack_f/ / https://www.insatu.co.jp/analysis/ / https://www.insatu.co.jp/case-study/
55,21,2722,赤木印刷株式会社,https://www.akagi-printing.co.jp/,https://www.akagi-printing.co.jp/inquiry/index.php,S｜地域広告・販促・Web支援,公式サイト確認：Web制作＋広告＋継続支援,strategic_valid,受託サービス・地域顧客接点・実フォームを確認,200,200,yes,販売促進 / ブランディング / プロモーション,店舗 / クライアント,,,https://www.akagi-printing.co.jp/,https://www.akagi-printing.co.jp/inquiry/index.php,https://www.akagi-printing.co.jp/products/ / https://www.akagi-printing.co.jp/commit/index.php?id=pl3
55,31,2732,整骨院web,https://seikotsuinweb.com/,https://seikotsuinweb.com/,S｜整骨院・治療院特化Web・集客支援,公式サイト確認：整骨院・治療院顧客＋Web／広告／SNSの受託運用,review_weak_hub,複数の地域事業者との顧客接点を機械確認できず,200,200,yes,ホームページ制作 / サイト制作 / 広告運用 / seo対策 / 制作会社,,予約システム,,https://seikotsuinweb.com/,https://seikotsuinweb.com/,https://seikotsuinweb.com/#services
55,41,2742,株式会社CoCoDigi,https://cocodigi.co.jp/,https://cocodigi.co.jp/,A｜地域広告・販促・Web支援,地域中小事業者顧客＋Web制作＋SNS広告運用,strategic_valid,受託サービス・地域顧客接点・実フォームを確認,200,200,yes,sns運用,店舗 / 中小企業,,,https://cocodigi.co.jp/,https://cocodigi.co.jp/,https://cocodigi.co.jp/%E5%A5%B3%E6%80%A7%E3%81%AE%E3%83%87%E3%82%B8%E3%82%BF%E3%83%AB%E4%BA%BA%E6%9D%90%E8%82%B2%E6%88%90%E4%BA%8B%E6%A5%AD%E3%80%81%E3%82%B9%E3%82%BF%E3%83%BC%E3%83%88%E3%81%97%E3%81%BE%E3%81%99/ / https://cocodigi.co.jp/kintone_menu/
56,1,2752,不動くん株式会社,https://www.fudoukun.jp/,https://www.fudoukun.jp/contact/,S｜不動産会社特化Web・集客支援,不動産会社顧客＋Web集客＋公開後運用支援,strategic_valid,受託サービス・地域顧客接点・実フォームを確認,200,200,yes,プロモーション / seo対策 / meo対策 / 制作会社,店舗 / 不動産会社 / 導入事例,賃貸管理,,https://www.fudoukun.jp/,https://www.fudoukun.jp/contact/,https://www.fudoukun.jp/works / https://www.fudoukun.jp/category/what-new/service/
56,11,2762,株式会社MIALI,https://miali.co.jp/,https://miali.co.jp/,A｜地域Web・SNS運用支援,地域事業者・店舗顧客＋Web制作＋SNSまたは広告の継続運用,review_form,実フォームを機械確認できず,200,200,no,web制作 / ホームページ制作 / サイト制作 / 集客支援 / 広告運用,飲食店 / 宿泊施設 / 中小企業,クラウドサービス,,https://miali.co.jp/,https://miali.co.jp/,https://miali.co.jp/services/ / https://miali.co.jp/it-consulting/ / https://miali.co.jp/ses/
56,21,2772,株式会社ベルストラード,https://www.berstrads.com/,https://www.berstrads.com/contact,S｜飲食・観光SNS集客支援,地域事業者・店舗顧客＋Web制作＋SNSまたは広告の継続運用,strategic_valid,受託サービス・地域顧客接点・実フォームを確認,200,200,yes,集客支援 / sns運用 / 動画制作 / ブランディング / プロモーション,店舗 / 飲食店 / 観光,研修サービス,,https://www.berstrads.com/,https://www.berstrads.com/contact,https://www.berstrads.com/works / https://www.berstrads.com/%E7%A7%81%E3%81%9F%E3%81%A1%E3%81%AB%E3%81%A4%E3%81%84%E3%81%A6
56,31,2782,株式会社小橋印刷,https://www.kobashiprinting.co.jp/,https://www.kobashiprinting.co.jp/contact/,A｜地域販促・広告クリエイティブ支援,公式組合会員＋商業印刷＋販促物・企画制作,review_weak_service,集客・制作・広告・販促等の受託根拠を機械確認できず,200,200,yes,,店舗,,,https://www.kobashiprinting.co.jp/,https://www.kobashiprinting.co.jp/contact/,https://www.kobashiprinting.co.jp/about/ / https://www.kobashiprinting.co.jp/category/works/ / https://www.kobashiprinting.co.jp/about/
56,41,2792,株式会社秀永,https://syuei-inc.co.jp/,https://syuei-inc.co.jp/contact/,A｜地域販促・広告クリエイティブ支援,公式組合会員＋商業印刷＋販促物・企画制作,review_weak_service,集客・制作・広告・販促等の受託根拠を機械確認できず,200,200,yes,,自動車販売,,,https://syuei-inc.co.jp/,https://syuei-inc.co.jp/contact/,https://syuei-inc.co.jp/service/ / https://syuei-inc.co.jp/service/corporate-services/ / https://syuei-inc.co.jp/service/corporate-printing/
57,1,2802,株式会社ブンテック,http://buntec.e-shigotonin.net/,http://buntec.e-shigotonin.net/%E3%81%8A%E5%95%8F%E3%81%84%E5%90%88%E3%82%8F%E3%81%9B/,A｜地域広告・販促・Web支援,公式サイト確認：企画力・デザイン,review_weak_service,集客・制作・広告・販促等の受託根拠を機械確認できず,200,200,yes,,,,,http://buntec.e-shigotonin.net/,http://buntec.e-shigotonin.net/%E3%81%8A%E5%95%8F%E3%81%84%E5%90%88%E3%82%8F%E3%81%9B/,
57,11,2812,株式会社ユー・エス・シー,https://www.ca-usc.com/,https://www.ca-usc.com/%E3%81%8A%E5%95%8F%E3%81%84%E5%90%88%E3%82%8F%E3%81%9B/,A｜地域広告・販促・Web支援,公式サイト確認：マーケティング＋広告代理,strategic_valid,受託サービス・地域顧客接点・実フォームを確認,200,200,yes,広告代理,クライアント,,,https://www.ca-usc.com/,https://www.ca-usc.com/%E3%81%8A%E5%95%8F%E3%81%84%E5%90%88%E3%82%8F%E3%81%9B/,
57,21,2822,株式会社中日広告社,http://www.chunichi-koh.co.jp/,http://www.chunichi-koh.co.jp/contact/,A｜地域広告・販促・Web支援,公式サイト確認：プロモーション,strategic_valid,受託サービス・地域顧客接点・実フォームを確認,200,200,yes,プロモーション / 出店支援,店舗,教材,,http://www.chunichi-koh.co.jp/,http://www.chunichi-koh.co.jp/contact/,http://www.chunichi-koh.co.jp/logistics/ / http://www.chunichi-koh.co.jp/logistics/
57,31,2832,富士高速印刷株式会社,https://fujikousoku.co.jp/,https://fujikousoku.co.jp/contact/,A｜地域広告・販促・Web支援,公式サイト確認：WEB制作＋web制作＋ブランディング＋プロモーション＋マーケティング＋企画デザイン,strategic_valid,受託サービス・地域顧客接点・実フォームを確認,200,200,yes,web制作 / サイト制作 / デジタルマーケ / 広告運用 / ブランディング,店舗 / クライアント,,,https://fujikousoku.co.jp/,https://fujikousoku.co.jp/contact/,https://fujikousoku.co.jp/service/ / https://fujikousoku.co.jp/service/%E5%95%86%E6%A5%AD%E5%8D%B0%E5%88%B7/ / https://fujikousoku.co.jp/web%E9%96%A2%E9%80%A3/
57,41,2842,有限会社高木印刷所,http://kobe-takagi.co.jp/,https://kobe-takagi.co.jp/cta/,A｜地域広告・販促・Web支援,公式サイト確認：マーケティング＋動画制作,strategic_valid,受託サービス・地域顧客接点・実フォームを確認,200,200,yes,sns運用 / 動画制作,中小企業,,,http://kobe-takagi.co.jp/,https://kobe-takagi.co.jp/cta/,https://kobe-takagi.co.jp/syouhin/ / https://kobe-takagi.co.jp/%E5%8B%95%E7%94%BB%E4%BD%9C%E6%88%90%E3%83%BB%E3%83%81%E3%83%A3%E3%83%B3%E3%83%8D%E3%83%AB%E9%81%8B%E5%96%B6%E3%82%B5%E3%83%BC%E3%83%93%E3%82%B9/
