company_name,url,address,phone,maps_url,status,hub_type,why_fit,evidence_urls,confidence,review_status,last_verified_at,contact_url,generic_email,risk_notes
アート工業株式会社,https://artbros.co.jp/,,0333790444,,MEOハブ候補,ADD_ON_HUB,公式ページで「は、東京都渋谷区代々木の看板(サイン)・制作会社です。 営業時間:10:00~18:30 事業概要 事業概要 看板制作 パネル制作 横断幕(バナー・垂れ幕) ステッカー・粘着シート ポスター制作 店舗販促アイテム 展示会・イベント 施工について 事例紹介 all 看板制」を確認。MEOの追加提案候補（外注意向・採算は未確認）。,https://artbros.co.jp/,B,EVIDENCE_CHECKED,2026-08-27T15:47:05,https://artbros.co.jp/contact/,,"公開情報に基づく営業仮説。外注意向・再販可否・月額15,000円での採算・受注可能性は未確認。"
イチゴスタジオ株式会社,https://www.15s.jp/,,,,MEOハブ候補,ADD_ON_HUB,店舗の集客・認知を目的とした看板や外観のデザインを顧客へ提供。 MEO追加提案または外部運用協力の候補。ただし採用意向・採算・案件数は未確認。,https://www.15s.jp/,B,EVIDENCE_CHECKED,2026-08-27T15:43:43,https://www.15s.jp/contact/,,"公開情報に基づく営業仮説。外注意向・再販可否・月額15,000円での採算・受注可能性は未確認。"
エーアンドティー・プロモーションズ有限会社,https://at-p.co.jp/,,0476404755,,MEOハブ候補,ADD_ON_HUB,公式ページで「田市吉倉2 代表者 代表取締役社長 澤田 順行 (さわだ よしゆき) 設立 2001年10月19日 事業内容 広告代理業 空港及び周辺の広告・プロモーション企画立案 主要空港でのセールスプロモーション全般 インバウンド向けセールスプロモーション全般 アパレルショップ向け」を確認。MEOの追加提案候補（外注意向・採算は未確認）。,https://at-p.co.jp/company/ | https://at-p.co.jp/company/#outline,B,EVIDENCE_CHECKED,2026-08-27T16:06:13,https://at-p.co.jp/contact/,,"公開情報に基づく営業仮説。外注意向・再販可否・月額15,000円での採算・受注可能性は未確認。"
オーエムカラーコピー株式会社,https://omcolor.co.jp/,,0669441116,,MEOハブ候補,ADD_ON_HUB,公式ページで「成 ホワイトトナー / クリアトナー出力 大判モノクロコピー 大判カラーコピー 追加加工サービス 追加用紙代 ポスター印刷 ポスター印刷 タペストリー 短期バナー モノクロカラー図面 電飾看板 横断幕・式次第 ラミネート加工 ラミネート(パウチ)両面加工グロス(光沢) 」を確認。MEOの追加提案候補（外注意向・採算は未確認）。,https://omcolor.co.jp/ | https://omcolor.co.jp/corporate.html,B,EVIDENCE_CHECKED,2026-08-27T15:33:04,,,"公開情報に基づく営業仮説。外注意向・再販可否・月額15,000円での採算・受注可能性は未確認。"
カピタ株式会社,https://kapita.ne.jp/,,,,MEOハブ候補,ADD_ON_HUB,公式ページで「ベルティ用 #納期について #入稿データ作成 #支払い #シート仕上げ #白引き印刷 #屋外用A3以上 #選挙ポスター印刷 WORK 製品・商品パッケージラベル 製品・商品パッケージラベル 化粧品箱ラベル 全抜きステッカー 段ボール用荷札シール 値札 2層シール ホログ」を確認。MEOの追加提案候補（外注意向・採算は未確認）。,https://kapita.ne.jp/ | https://kapita.ne.jp/product/index.html,B,EVIDENCE_CHECKED,2026-08-27T15:29:47,https://kapita.ne.jp/contactform/contact.php,yanagi@kapita.co.jp,"公開情報に基づく営業仮説。外注意向・再販可否・月額15,000円での採算・受注可能性は未確認。"
カルネコ株式会社,https://calneco-inc.jp/,,0366970390,,MEOハブ候補,ADD_ON_HUB,公式ページで「小限に」を追求。エリアや店舗チェーンごとのカスタマイズにもフレキシブルに対応します。 03 販促発注システム 販促ツールの制作、入稿、発注、在庫管理までをブラウザから一括管理。販促業務に関わるすべての人の業務負荷軽減と、タイムリーで確実な運用を実現します。 04 ロジス」を確認。MEOの追加提案候補（外注意向・採算は未確認）。,https://calneco-inc.jp/ | https://calneco-inc.jp/service/ | https://calneco-inc.jp/service/creativ/,B,EVIDENCE_CHECKED,2026-08-27T15:29:47,,,"公開情報に基づく営業仮説。外注意向・再販可否・月額15,000円での採算・受注可能性は未確認。"
キッショウ株式会社,https://kisshow.co.jp/,,0820522334,,MEOハブ候補,ADD_ON_HUB,公式ページで「・撮影・マーケティングなど、表現の幅を広げてきました。特にスイーツ業界を中心に、包装資材の提案から売場づくり、販促支援まで、一貫して取り組んでいます。お客様の“伝えたい想い”に耳を傾け、それを“伝わる表現”としてカタチにする。そこに生まれる感動と信頼こそが、私たちキッシ」を確認。MEOの追加提案候補（外注意向・採算は未確認）。,https://kisshow.co.jp/company/message/,B,EVIDENCE_CHECKED,2026-08-27T15:38:42,https://kisshow.co.jp/contact/,,"公開情報に基づく営業仮説。外注意向・再販可否・月額15,000円での採算・受注可能性は未確認。"
コトノハ株式会社,https://cotonoha-corp.co.jp/,,05050521568,,MEOハブ候補,ADD_ON_HUB,求人広告ではなく、現行本文に飲食店メニュー・店舗施設の法人撮影サービスを確認。 MEO追加提案の候補という仮説であり、外注意向・採算は未確認。,https://cotonoha-corp.co.jp/,B,EVIDENCE_CHECKED,2026-08-27T16:01:51,https://cotonoha-corp.co.jp/index.php,,"公開情報に基づく営業仮説。外注意向・再販可否・月額15,000円での採算・受注可能性は未確認。"
サンデン広告株式会社,https://sanden-ad.jp/,,,,MEOハブ候補,ADD_ON_HUB,公式ページで「作、イベントに関わる全てのプロデュース、 デザイン制作から印刷、TV/RDのCM制作・デジタル広告の制作など 総合広告代理店として営業展開しております。 バス広告 「バス広告/交通広告」は、公共交通機関を利用するお客様をターゲットにした広告媒体です。 街を行き交う人たち」を確認。MEOの追加提案候補（外注意向・採算は未確認）。,https://sanden-ad.jp/ | https://sanden-ad.jp/company | https://sanden-ad.jp/#service,B,EVIDENCE_CHECKED,2026-08-27T15:36:06,https://sanden-ad.jp/contact,,"公開情報に基づく営業仮説。外注意向・再販可否・月額15,000円での採算・受注可能性は未確認。"
スタンドアドサービス株式会社,https://sas-co.jp/,,17682371004,,MEOハブ候補,ADD_ON_HUB,公式ページで「roup お問い合わせ 看板・サイン Sign Home > 事業内容 > 看板・サイン まちの景観に溶け込む看板デザイン。 お店や会社の顔となる看板と、人を正しい方向へと導くサイン。皆さんがよく目にするこれらの制作物をデザインするのが私たちの仕事です。街の景観を左右す」を確認。MEOの追加提案候補（外注意向・採算は未確認）。,https://sas-co.jp/business/sign,B,EVIDENCE_CHECKED,2026-08-27T15:51:48,https://sas-co.jp/contact,,"公開情報に基づく営業仮説。外注意向・再販可否・月額15,000円での採算・受注可能性は未確認。"
デザイン工業株式会社,https://deko.co.jp/,,0878894171,,MEOハブ候補,ADD_ON_HUB,顧客店舗向け看板を企画立案・デザインから施工まで提供。 MEO追加提案または外部運用協力の候補。ただし採用意向・採算・案件数は未確認。,https://deko.co.jp/product/,B,EVIDENCE_CHECKED,2026-08-27T15:43:25,,info@deko.co.jp,"公開情報に基づく営業仮説。外注意向・再販可否・月額15,000円での採算・受注可能性は未確認。"
フェイステック株式会社,https://www.facetec.co.jp/,,0664198241,,MEOハブ候補,ADD_ON_HUB,公式ページで「800万円 代表者 代表取締役社長 上村洋介 従業員 約40名 (令和7年12月 現在) 事業内容 各種看板・サインの企画制作、大型インクジェット出力、特殊印刷、ディスプレイ設営、バリアフリーサイン 営業品目 インクジェット印刷 / スクリーン印刷 / カッティング加工」を確認。MEOの追加提案候補（外注意向・採算は未確認）。,https://www.facetec.co.jp/ | https://www.facetec.co.jp/#about | https://www.facetec.co.jp/#company | https://www.facetec.co.jp/#solutions,B,EVIDENCE_CHECKED,2026-08-27T16:08:17,https://www.facetec.co.jp/#contact,info@facetec.co.jp,"公開情報に基づく営業仮説。外注意向・再販可否・月額15,000円での採算・受注可能性は未確認。"
フタバ株式会社,https://www.futabanenga.com/,,0528821671,,MEOハブ候補,ADD_ON_HUB,公式ページで「ing 企画力 販促キャンペーン企画から、店舗の売り場づくりまで、 最適なコミュニケーション創りのお手伝い。 販促企画 企業様ごとの販促キャンペーン企画 販促ツール企画 棚割り提案や店舗の売り場づくり ただ商品やカタログを並べるだけでは売れません。フタバでは企業様それぞ」を確認。MEOの追加提案候補（外注意向・採算は未確認）。,https://www.futabanenga.com/about/,B,EVIDENCE_CHECKED,2026-08-27T16:08:33,https://www.futabanenga.com/contact/,,"公開情報に基づく営業仮説。外注意向・再販可否・月額15,000円での採算・受注可能性は未確認。"
ホロ株式会社,https://horo-corp.co.jp/,,0474009678,,MEOハブ候補,ADD_ON_HUB,公式ページで「・タッチパネル・等身大ディスプレイなど、様々な種類をご用意しているので、 ぜひご利用ください。 その他、ネオン看板の製作なども承っています。お気軽にお問い合わせください。 デジタルサイネージの導入を検討中の方へ ネオン看板オーダーメイドならホロ株式会社へお任せ 会社名 」を確認。MEOの追加提案候補（外注意向・採算は未確認）。,https://horo-corp.co.jp/,B,EVIDENCE_CHECKED,2026-08-27T16:06:05,https://horo-corp.co.jp/contact/,,"公開情報に基づく営業仮説。外注意向・再販可否・月額15,000円での採算・受注可能性は未確認。"
ユニバースジャパン株式会社,https://unvs.jp/,,,,MEOハブ候補,ADD_ON_HUB,公式ページで「ング業界の中でも一喜一憂することなく、会員様の幸せのため、という一点に向かってサービスの向上を図っています。 広告代理業 ユニバースジャパンが得意とする分野がネット広告です。         中小企業でも気軽に広告を出せるのがネット広告の利点ですが、実際に運用する場合専」を確認。MEOの追加提案候補（外注意向・採算は未確認）。,https://unvs.jp/solution,B,EVIDENCE_CHECKED,2026-08-27T15:20:41,https://unvs.jp/contact,,"公開情報に基づく営業仮説。外注意向・再販可否・月額15,000円での採算・受注可能性は未確認。"
リデットエンターテインメント株式会社,https://www.lidet.co.jp/,,,,MEOハブ候補,ADD_ON_HUB,公式ページで「エンターテインメントする総合広告代理店|リデットエンターテインメント株式会社 私たちの強み 事業内容 会社情報 新着情報 BLOG 採用情報 お問い合わせ 私たちの強み 事業内容 会社情報 新着情報 BLOG」を確認。MEOの追加提案候補（外注意向・採算は未確認）。,https://www.lidet.co.jp/ | https://www.lidet.co.jp/business/,B,EVIDENCE_CHECKED,2026-08-27T15:35:07,https://www.lidet.co.jp/contact/,,"公開情報に基づく営業仮説。外注意向・再販可否・月額15,000円での採算・受注可能性は未確認。"
三元社印刷(株),https://www.sangensha.net/,,0112411841,,MEOハブ候補,ADD_ON_HUB,公式ページで「扱い商品 業種別人気ツール 会社案内 HOME 当社は、企画・制作・印刷をトータルに行う印刷会社です。 本来、広告代理店を介して行う仕事を、当社では一貫して社内制作するので、中間マージンが一切発生せず、ハイクオリティなものをスピーディかつローコストにお届けすることができ」を確認。MEOの追加提案候補（外注意向・採算は未確認）。,https://www.sangensha.net/company/index.html,B,EVIDENCE_CHECKED,2026-08-27T16:07:56,,,"公開情報に基づく営業仮説。外注意向・再販可否・月額15,000円での採算・受注可能性は未確認。"
