address,company_name,confidence,contact_url,discovery_note,evidence_detail,evidence_urls,exclusion_scope,generic_email,hub_type,last_verified_at,maps_url,margin_fit,phone,recurring_relationship,reject_reason,review_status,source_http_status,source_url,status,store_client_access,url,verification_version,why_fit
,二和印刷株式会社,,,名簿ロゴ画像の配信元。公式性は別途確認必須,,,RECHECK,,,,,,,,公式サイト取得不能または別ドメインへ移動,RECHECK,,https://houjin.goo.to/corporations/1010001053672,,,https://www.niwanet.co.jp,,
,アビコ産業株式会社,,,名簿ロゴ画像の配信元。公式性は別途確認必須,,,RECHECK,,,,,,,,公式サイト取得不能または別ドメインへ移動,RECHECK,,https://houjin.goo.to/corporations/4390001009733,,,https://www.abico.co.jp,,
,ヤマナカ製本株式会社,,,名簿ロゴ画像の配信元。公式性は別途確認必須,,,RECHECK,,,,,,,,公式サイト取得不能または別ドメインへ移動,RECHECK,,https://houjin.goo.to/corporations/3030001010125,,,https://www.yamanaka-seihon.co.jp,,
,日清食品(株),,,,,,RECHECK,,,,,,,,公式サイト取得不能または別ドメインへ移動,RECHECK,,https://www.acc-cm.or.jp/about/members.html,,,http://www.nissinfoods.co.jp,,
,日本コカ・コーラ(株),,,,,,RECHECK,,,,,,,,公式サイト取得不能または別ドメインへ移動,RECHECK,,https://www.acc-cm.or.jp/about/members.html,,,http://www.cocacola.co.jp,,
,ネスレ日本(株),,,,,,RECHECK,,,,,,,,公式サイト取得不能または別ドメインへ移動,RECHECK,,https://www.acc-cm.or.jp/about/members.html,,,http://www.nestle.co.jp,,
,株式会社ムサシプロセス,,,名簿ロゴ画像の配信元。公式性は別途確認必須,,,RECHECK,,,,,,,,公式サイト取得不能または別ドメインへ移動,RECHECK,,https://houjin.goo.to/corporations/3011101020841,,,https://musashi-process.co.jp,,
,パナソニック ホールディングス（株）,,,,,,RECHECK,,,,,,,,公式サイト取得不能または別ドメインへ移動,RECHECK,,https://www.acc-cm.or.jp/about/members.html,,,https://holdings.panasonic,,
,(株)ワコール,,,,,,RECHECK,,,,,,,,公式サイト取得不能または別ドメインへ移動,RECHECK,,https://www.acc-cm.or.jp/about/members.html,,,http://www.wacoal.co.jp,,
,(株)ANRUKU,,,,[],,RECHECK,,,,,,,,公式ページ本文と社名の一致を確認できない,RECHECK,,https://www.acc-cm.or.jp/about/members3.html,,,https://anraku.tokyo,,
,(株)TYO,,,,,,RECHECK,,,,,,,,公式サイト取得不能または別ドメインへ移動,RECHECK,,https://www.acc-cm.or.jp/about/members3.html,,,http://group.tyo.jp,,
,テレビ朝日映像(株),,,,[],,RECHECK,,,,,,,,公式ページ本文と社名の一致を確認できない,RECHECK,,https://www.acc-cm.or.jp/about/members3.html,,,http://www.tv-asahipro.co.jp,,
,(株)ドマーニ,,,,,,RECHECK,,,,,,,,公式サイト取得不能または別ドメインへ移動,RECHECK,,https://www.acc-cm.or.jp/about/members3.html,,,http://www.domani-mirai.com,,
,(株)東急エージェンシープロミックス,,,,,,RECHECK,,,,,,,,公式サイト取得不能または別ドメインへ移動,RECHECK,,https://www.acc-cm.or.jp/about/members3.html,,,http://www.tag-promix.jp,,
,(株)ハット,,,,,,RECHECK,,,,,,,,公式サイト取得不能または別ドメインへ移動,RECHECK,,https://www.acc-cm.or.jp/about/members3.html,,,http://www.hdat.co.jp,,
,(株)ライトパブリシテイ,,,,[],,RECHECK,,,,,,,,公式ページ本文と社名の一致を確認できない,RECHECK,,https://www.acc-cm.or.jp/about/members3.html,,,http://www.lightpublicity.co.jp,,
,札幌テレビ放送(株),,,,,,RECHECK,,,,,,,,公式サイト取得不能または別ドメインへ移動,RECHECK,,https://www.acc-cm.or.jp/about/members4.html,,,http://www.stv.ne.jp,,
,(株)ランダムハウス,,,,,,RECHECK,,,,,,,,公式サイト取得不能または別ドメインへ移動,RECHECK,,https://www.acc-cm.or.jp/about/members3.html,,,http://www.randomhouse-radio.com,,
,(株)宮城テレビ放送,,,,[],,RECHECK,,,,,,,,公式ページ本文と社名の一致を確認できない,RECHECK,,https://www.acc-cm.or.jp/about/members4.html,,,http://www.mmt-tv.co.jp,,
,(株)エフエム仙台,,,,,,RECHECK,,,,,,,,公式サイト取得不能または別ドメインへ移動,RECHECK,,https://www.acc-cm.or.jp/about/members4.html,,,http://www.datefm.co.jp,,
,(株)ラジオ福島,,,,,,RECHECK,,,,,,,,公式サイト取得不能または別ドメインへ移動,RECHECK,,https://www.acc-cm.or.jp/about/members4.html,,,http://www.rfc.co.jp,,
,日本テレビ放送網(株),,,,[],,RECHECK,,,,,,,,公式ページ本文と社名の一致を確認できない,RECHECK,,https://www.acc-cm.or.jp/about/members4.html,,,http://www.ntv.co.jp,,
,東京メトロポリタンテレビジョン(株),,,,,,RECHECK,,,,,,,,公式サイト取得不能または別ドメインへ移動,RECHECK,,https://www.acc-cm.or.jp/about/members4.html,,,http://www.mxtv.co.jp,,
,(株)フジテレビジョン,,,,[],,RECHECK,,,,,,,,公式ページ本文と社名の一致を確認できない,RECHECK,,https://www.acc-cm.or.jp/about/members4.html,,,http://www.fujitv.co.jp,,
,(株)BS-TBS,,,,,,RECHECK,,,,,,,,公式サイト取得不能または別ドメインへ移動,RECHECK,,https://www.acc-cm.or.jp/about/members4.html,,,http://www.bs-tbs.co.jp,,
,(株)エフエム東京,,,,[],,RECHECK,,,,,,,,公式ページ本文と社名の一致を確認できない,RECHECK,,https://www.acc-cm.or.jp/about/members4.html,,,http://www.tfm.co.jp,,
,(株)BSテレビ東京,,,,[],,RECHECK,,,,,,,,公式ページ本文と社名の一致を確認できない,RECHECK,,https://www.acc-cm.or.jp/about/members4.html,,,https://txbiz.tv-tokyo.co.jp,,
,(株)ベイエフエム,,,,[],,RECHECK,,,,,,,,公式ページ本文と社名の一致を確認できない,RECHECK,,https://www.acc-cm.or.jp/about/members4.html,,,http://www.bayfm.co.jp,,
,北日本放送(株),,,,,,RECHECK,,,,,,,,公式サイト取得不能または別ドメインへ移動,RECHECK,,https://www.acc-cm.or.jp/about/members4.html,,,http://www.knb.ne.jp,,
,名古屋テレビ放送(株),,,,[],,RECHECK,,,,,,,,公式ページ本文と社名の一致を確認できない,RECHECK,,https://www.acc-cm.or.jp/about/members4.html,,,http://nagoyatv.com,,
,関西テレビ放送(株),,,,,,RECHECK,,,,,,,,公式サイト取得不能または別ドメインへ移動,RECHECK,,https://www.acc-cm.or.jp/about/members4.html,,,http://www.ktv.co.jp,,
,朝日放送テレビ(株),,,,,,RECHECK,,,,,,,,公式サイト取得不能または別ドメインへ移動,RECHECK,,https://www.acc-cm.or.jp/about/members4.html,,,http://corp.asahi.co.jp/ja,,
,(株)毎日放送,,,,,,RECHECK,,,,,,,,公式サイト取得不能または別ドメインへ移動,RECHECK,,https://www.acc-cm.or.jp/about/members4.html,,,http://www.mbs.co.jp,,
,(株)中国放送,,,,,,RECHECK,,,,,,,,公式サイト取得不能または別ドメインへ移動,RECHECK,,https://www.acc-cm.or.jp/about/members4.html,,,http://www.rcc.net,,
,(株)ピラミッドフィルム,,,,,,RECHECK,,,,,,,,公式サイト取得不能または別ドメインへ移動,RECHECK,,https://www.acc-cm.or.jp/about/members3.html,,,http://www.pyramidfilm.co.jp,,
,静岡放送(株),,,,,,RECHECK,,,,,,,,公式サイト取得不能または別ドメインへ移動,RECHECK,,https://www.acc-cm.or.jp/about/members4.html,,,http://www.digisbs.com,,
,広島エフエム放送(株),,,,,,RECHECK,,,,,,,,公式サイト取得不能または別ドメインへ移動,RECHECK,,https://www.acc-cm.or.jp/about/members4.html,,,http://www.hiroshima-fm.co.jp,,
,高知さんさんテレビ(株),,,,,,RECHECK,,,,,,,,公式サイト取得不能または別ドメインへ移動,RECHECK,,https://www.acc-cm.or.jp/about/members4.html,,,http://www.sunsuntv.co.jp,,
,(株)熊本放送,,,,,,RECHECK,,,,,,,,公式サイト取得不能または別ドメインへ移動,RECHECK,,https://www.acc-cm.or.jp/about/members4.html,,,http://www.rkk.co.jp,,
,(株)あいテレビ,,,,,,RECHECK,,,,,,,,公式サイト取得不能または別ドメインへ移動,RECHECK,,https://www.acc-cm.or.jp/about/members4.html,,,http://www.itv-ehime.co.jp,,
,(株)エフエム宮崎,B,https://joyfm.co.jp/contact/,,"[{""url"": ""https://joyfm.co.jp/"", ""text"": ""FM宮崎について 会社概要 国民保護業務計画 番組審議会 番組放送基準 著作権について プライバシーポリシー SNS運用方針 公式SNS リクエスト・メッセージ radiko で聴く MIYAZAKI / 83.2MHz NOBEOKA / 89.5MHz TAKACHIHO / 84.9""}, {""url"": ""https://joyfm.co.jp/about/"", ""text"": ""FM宮崎について 会社概要 国民保護業務計画 番組審議会 番組放送基準 著作権について プライバシーポリシー SNS運用方針 公式SNS リクエスト・メッセージ radiko で聴く MIYAZAKI / 83.2MHz NOBEOKA / 89.5MHz TAKACHIHO / 84.9""}]",https://joyfm.co.jp/ | https://joyfm.co.jp/about/,RECHECK,,ADD_ON_HUB,2026-08-27T15:21:44,,unknown,,unknown,SNS運用方針は自社の運用規約。顧客向け運用サービスの根拠ではない,EVIDENCE_CHECKED,,https://www.acc-cm.or.jp/about/members4.html,MEOハブ候補,unknown,https://joyfm.co.jp/,,公式ページで「FM宮崎について 会社概要 国民保護業務計画 番組審議会 番組放送基準 著作権について プライバシーポリシー SNS運用方針 公式SNS リクエスト・メッセージ radiko で聴く MIYAZAKI / 83.2MHz NOBEOKA / 89.5MHz TAKACH」を確認。MEOの追加提案候補（外注意向・採算は未確認）。
,(株)愛媛朝日テレビ,,,,,,RECHECK,,,,,,,,公式サイト取得不能または別ドメインへ移動,RECHECK,,https://www.acc-cm.or.jp/about/members4.html,,,http://www.eat.co.jp,,
,(株)エフエム熊本,,,,,,RECHECK,,,,,,,,公式サイト取得不能または別ドメインへ移動,RECHECK,,https://www.acc-cm.or.jp/about/members4.html,,,http://www.fmk.fm,,
,(株)大分放送,,,,,,RECHECK,,,,,,,,公式サイト取得不能または別ドメインへ移動,RECHECK,,https://www.acc-cm.or.jp/about/members4.html,,,http://www.e-obs.com,,
,(株)テレビ大分,,,,,,RECHECK,,,,,,,,公式サイト取得不能または別ドメインへ移動,RECHECK,,https://www.acc-cm.or.jp/about/members4.html,,,http://www.tostv.co.jp,,
,(株)宮崎放送,,,,,,RECHECK,,,,,,,,公式サイト取得不能または別ドメインへ移動,RECHECK,,https://www.acc-cm.or.jp/about/members4.html,,,http://www.mrt-miyazaki.co.jp,,
,アオイスタジオ(株),,,,,,RECHECK,,,,,,,,公式サイト取得不能または別ドメインへ移動,RECHECK,,https://www.acc-cm.or.jp/about/members6.html,,,http://www.aoistudio.co.jp,,
,(株)イー・スピリット,,,,[],,RECHECK,,,,,,,,公式ページ本文と社名の一致を確認できない,RECHECK,,https://www.acc-cm.or.jp/about/members6.html,,,http://www.e-spirit.jp,,
,ゲッティ イメージズ ジャパン(株),,,,,,RECHECK,,,,,,,,公式サイト取得不能または別ドメインへ移動,RECHECK,,https://www.acc-cm.or.jp/about/members6.html,,,http://www.gettyimages.com,,
,琉球放送(株),,,,,,RECHECK,,,,,,,,公式サイト取得不能または別ドメインへ移動,RECHECK,,https://www.acc-cm.or.jp/about/members4.html,,,http://www.rbc.co.jp,,
,(株)ビデオリサーチコミュニケーションズ,,,,,,RECHECK,,,,,,,,公式サイト取得不能または別ドメインへ移動,RECHECK,,https://www.acc-cm.or.jp/about/members6.html,,,http://www.videocom.co.jp,,
,富士フイルムグローバルグラフィックシステムズ株式会社,,,,,,RECHECK,,,,,,,,公式サイト取得不能または別ドメインへ移動,RECHECK,,http://www.nagano-pia.jp/,,,http://ffgs.fujifilm.co.jp,,
,障害者アートと印刷の融合をテーマとしたECサイト 「pointuart（ポワンチュ・アート）」,,,,[],,RECHECK,,,,,,,,公式ページ本文と社名の一致を確認できない,RECHECK,,https://www.saipia.net/,,,https://pointuart.saipia.net,,
,相互印刷バナー200×50.jpg,,,,"[{""url"": ""http://www.sogo-p.com/"", ""text"": ""ー パッケージ・ラベル 屋外用(タペストリー) イベント・ノベルティ 加工について PDF(電子化) その他 Webサイト制作 Webマーケティング SEO/SEM 電子ブック制作 クロスメディアの強み 公開までの流れ 販促ツールの企画提案 お知らせ ニュース一覧へ""}]",,RECHECK,,,,,,,,公式ページ本文と社名の一致を確認できない,RECHECK,,http://print-yamanashi.or.jp/,,,http://www.sogo-p.com,,
,リョービMHIグラフィックテクノロジー株式会社,,,,[],,RECHECK,,,,,,,,公式ページ本文と社名の一致を確認できない,RECHECK,,http://www.nagano-pia.jp/,,,http://www.ryobi-group.co.jp/graphic,,
,新聞輪転で高速印刷も 新北國新聞白山印刷センターの新聞輪転機(16万速/時)稼働により、一般商業印刷に加えタブロイド判の印刷にも対応します。 株式会社ショセキ,,,,[],,RECHECK,,,,,,,,公式ページ本文と社名の一致を確認できない,RECHECK,,https://ishikawa-pia.jp/,,,https://www.syoseki.co.jp,,
,菓子業界の包装印刷 noimage お菓子の包装が得意分野です。包装紙・巻取・製袋・ケース・手提げ袋などお気軽にご相談ください 永野印刷株式会社,,,,[],,RECHECK,,,,,,,,公式ページ本文と社名の一致を確認できない,RECHECK,,https://ishikawa-pia.jp/,,,https://www.naganoprint.com,,
,クリアファイルの印刷なら クリアファイルのかさまーとは創業1875年の笠間製本印刷が運営するクリアファイル専門の印刷通販です。 株式会社ＫＡＳＡＭＡ,,,,[],,RECHECK,,,,,,,,公式ページ本文と社名の一致を確認できない,RECHECK,,https://ishikawa-pia.jp/,,,https://kasama-jp.com,,
,設楽印刷機材株式会社,,,,[],,RECHECK,,,,,,,,公式ページ本文と社名の一致を確認できない,RECHECK,,http://www.nagano-pia.jp/,,,http://www.shitara.co.jp,,
