_row,company_name,url,address,phone,maps_url,contact_url,message,sent_at,status,error_reason,screenshot_path,provider_used,提案区分,,区分,検出ワード,fit_state,fit_reason,fit_category,fit_evidence,evidence_urls
61,株式会社エム・エー・ティー,https://www.mat-ltd.co.jp,〒400-0053 山梨県甲府市大里町 3,055-288-1170,,https://www.mat-ltd.co.jp/contact/,,,,,,,,,Web制作・クリエイティブ,LP制作,web,,Web制作会社,Web制作 / ECサイト制作 / LP制作,https://www.mat-ltd.co.jp/service/systemdevelopment/ | https://www.mat-ltd.co.jp/
62,合同会社ガーベン,https://gaben.co.jp,〒310-0803 茨城県水戸市城南2,029-239-5917,,https://gaben.co.jp/contact,,,,,,,,,Web制作・クリエイティブ,ホームページ制作 / Webサイト制作 / 動画制作,sns,,SNS運用・SNS広告,SNS運用代行 / SNS運用,https://gaben.co.jp/web-site/
63,株式会社メディ・プランニング,https://i-m-c.biz,〒400-0813 山梨県甲府市向町2,0120-244-778,,https://i-m-c.biz/contact-01/,,,,,,,,,店舗・業種特化マーケティング,マーケティング支援,sns,,SNS運用・SNS広告,SNS運用代行 / SNS運用,https://i-m-c.biz/marketing
64,瀬戸株式会社,https://sedo.co.jp,〒135-0064 東京都江東区青海2,03-4400-1505,,https://sedo.co.jp/inquiry/,,,,,,,,,Web制作・クリエイティブ,ウェブ制作 / 動画制作,exclude,official_service_unconfirmed,,,
65,デジマール株式会社,https://digimarl.com,〒141-0022 東京都品川区東五反田2,0120-331-192,,https://digimarl.com/contact/,,,,,,,,,Web広告・デジタル集客,Webマーケティング / デジタルマーケティング / リスティング広告,sns,,SNS運用・SNS広告,Instagram広告運用 / Instagram運用代行 / Instagram運用,https://digimarl.com/service/instagram/ | https://digimarl.com/service/
66,株式会社あけぼの印刷社,https://www.akebono-print.co.jp,〒310-0804 茨城県水戸市白梅1,029-227-8284,,https://www.akebono-print.co.jp/contact/,,,,,,,,,Web広告・デジタル集客,Web広告 / 広告運用,web,,Web制作会社,ランディングページ制作 / ホームページ制作,https://www.akebono-print.co.jp/service/
67,株式会社クロスフィット,https://x-fit.fit,〒920-0347 石川県金沢市松村町ヌ4,,,https://x-fit.fit/#contact,,,,,,,,,Web広告・デジタル集客,Webマーケティング / SEO対策,marketing,,Webマーケティング・広告,Webマーケティング / SEO対策,https://x-fit.fit/
68,株式会社システムサポート,https://www.sts-inc.co.jp,〒920-0853 石川県金沢市本町1,,,https://www.sts-inc.co.jp/contact/,,,,,,,,,SNS運用・SNS広告,SNS運用,marketing,,Webマーケティング・広告,Webマーケティング / マーケティング支援,https://www.sts-inc.co.jp/products/solution-businessspectre-visap/
69,カンパーニュ株式会社,https://campagne.life,〒320-0851 栃木県宇都宮市鶴田町1,028-649-3565,,https://campagne.life/contact/,,,,,,,,,SNS運用・SNS広告,SNSマーケティング,sns,,SNS運用・SNS広告,SNSマーケティング,https://campagne.life/
70,株式会社Leben,https://leben.wepage.com,〒321-0151 栃木県宇都宮市西川田町1,070-4414-5571,,https://leben.wepage.com/form/leben/contact,,,,,,,,,Web広告・デジタル集客,Meta広告 / 広告運用,exclude,official_service_unconfirmed,,,
71,株式会社デイトラ,https://www.daily-trial.co.jp,〒170-6045 東京都豊島区東池袋3,,,https://www.daily-trial.co.jp/contact,,,,,,,,,Web制作・クリエイティブ,Web制作,exclude,official_service_unconfirmed,,,
72,株式会社ROC,https://www.rocinc.co.jp,〒650-0003 兵庫県神戸市中央区山本通2,078-381-7841,,https://www.rocinc.co.jp/contact/,,,,,,,,,SNS運用・SNS広告,SNS運用代行 / SNS運用 / SNSマーケティング,sns,,SNS運用・SNS広告,SNS運用 / SNSマーケティング / Instagram運用,https://www.rocinc.co.jp/instagram_competition/
73,株式会社Qoox,https://qoox.co.jp,〒400-0001 山梨県甲府市和田町 2,,,https://qoox.co.jp/contact/,,,,,,,,,Web広告・デジタル集客,Webマーケティング / デジタルマーケティング / リスティング広告,marketing,,Webマーケティング・広告,デジタルマーケティング / Webマーケティング / リスティング広告運用,https://qoox.co.jp/
74,株式会社バオリン,https://baolinh.co.jp,〒339-0005 埼玉県さいたま市岩槻区東岩槻2,048-741-8272,,https://baolinh.co.jp/contact/,,,,,,,,,SNS運用・SNS広告,SNS運用 / SNS広告,sns,,SNS運用・SNS広告,SNS運用支援 / SNS運用 / SNS広告,https://baolinh.co.jp/business/
75,株式会社ティーツーシー,https://t2c-inc.com,〒101-0054 東京都千代田区神田錦町3,03-6811-7994,,https://t2c-inc.com/contact/,,,,,,,,,Web制作・クリエイティブ,Web制作 / ランディングページ制作 / 動画制作,web,,Web制作会社,Web制作 / コーポレートサイト制作 / 採用サイト制作,https://t2c-inc.com/service/web/ | https://t2c-inc.com/service/web/corporate/ | https://t2c-inc.com/service/
76,株式会社 創美社,https://www.sobisya.jp,〒371-0844 群馬県前橋市古市町1,027-251-6790,,https://www.sobisya.jp#contact,,,,,,,,,Web制作・クリエイティブ,動画制作,web,,Web制作会社,ECサイト制作 / Web制作,https://www.sobisya.jp/ | https://www.sobisya.jp/lp/movie/
77,株式会社SBMコンサルティング,https://sbmconsul.co.jp,〒107-0061 東京都港区北青山1,03-6820-0663,,https://sbmconsul.co.jp/sogyoyushi/contact/,,,,,,,,,Web広告・デジタル集客,Webマーケティング / デジタルマーケティング / リスティング広告,sns,,SNS運用・SNS広告,SNS運用代行 / SNS運用,https://sbmconsul.co.jp/sns/
78,株式会社FLCクリエイティブスタジオ,https://www.flcm.jp,〒328-0033 栃木県栃木市城内町二丁目,0282-51-1137,,https://www.flcm.jp/contact/,,,,,,,,,Web広告・デジタル集客,Webマーケティング,marketing,,Webマーケティング・広告,Webマーケティング,https://www.flcm.jp/marketing/
79,株式会社T-ONE,https://t-1.co.jp,〒810-0042 福岡県福岡市中央区赤坂1,092-600-1238,,https://t-1.co.jp/contact/,,,,,,,,,SNS運用・SNS広告,SNS運用 / SNSマーケティング / Instagram運用,sns,,SNS運用・SNS広告,Instagram運用代行 / Instagram運用 / SNS運用,https://t-1.co.jp/SERVICE/Instagram/ | https://t-1.co.jp/SERVICE/
80,サンライズコーポレーション株式会社,https://sunrisecorporation.net,〒370-0823 群馬県高崎市中紺屋町2,0120-161-191,,https://sunrisecorporation.net/contact/,,,,,,,,,Web制作・クリエイティブ,ホームページ制作,web,,Web制作会社,ホームページ制作,https://sunrisecorporation.net/service/
81,株式会社プラス・サム,https://plus-sum-new.ahi-con.com,〒330-0854 埼玉県さいたま市大宮区桜木町2,048-650-5779,,https://plus-sum-new.ahi-con.com/contact/,,,,,,,,,Web制作・クリエイティブ,ホームページ制作 / Webサイト制作,web,,Web制作会社,ホームページ制作 / Webサイト制作,https://plus-sum-new.ahi-con.com/service/ | https://plus-sum-new.ahi-con.com/
82,ONEDAYS株式会社,https://onedays.co.jp,〒353-0004 埼玉県志木市本町5,048-212-6311,,https://onedays.co.jp#inquiry,,,,,,,,,Web制作・クリエイティブ,Web制作 / クリエイティブ制作,sns,,SNS運用・SNS広告,SNSアカウント運用 / SNS広告,https://onedays.co.jp/
83,株式会社NOVASTRA,https://novastra.co.jp,〒330-0854 埼玉県さいたま市大宮区桜木町2,049-293-4696,,https://novastra.co.jp/contact/,,,,,,,,,SNS運用・SNS広告,SNS運用代行 / SNS運用 / Instagram運用,sns,,SNS運用・SNS広告,SNS運用代行 / SNS運用 / Instagram運用代行,https://novastra.co.jp/business/
84,株式会社BELL,https://bell-co.jp,〒104-0061 東京都中央区銀座一丁目,,,https://bell-co.jp/contact/,,,,,,,,,SNS運用・SNS広告,SNS運用代行 / SNS運用,sns,,SNS運用・SNS広告,SNS運用代行 / SNS運用,https://bell-co.jp/sns/
85,スタジオコンチーゴ株式会社,https://www.nihon-aiken.jp,〒350-0063 埼玉県川越市幸町4,049-299-5515,,https://www.nihon-aiken.jp/form/inquiry,,,,,,,,,Web広告・デジタル集客,Web広告,sns,,SNS運用・SNS広告,SNS運用代行 / SNS運用,https://www.nihon-aiken.jp/service/sports-marketing | https://www.nihon-aiken.jp/service/advertising_agency/daikou
86,アイベックスライフ株式会社,https://www.ibexlife.co.jp,〒811-1352 福岡県福岡市南区鶴田3,045-884-2921,,https://www.ibexlife.co.jp/contact/,,,,,,,,,SNS運用・SNS広告,SNS運用代行 / SNS運用 / SNS広告,sns,,SNS運用・SNS広告,SNS運用代行 / SNS運用 / SNS広告運用,https://www.ibexlife.co.jp/business/
87,株式会社ハーマンドット,https://hermandot.co.jp,〒150-0044 東京都渋谷区円山町1,,,https://hermandot.co.jp/contact,,,,,,,,,Web広告・デジタル集客,Web広告 / 広告運用,sns,,SNS運用・SNS広告,SNS運用代行 / SNSアカウント運用 / SNS運用,https://hermandot.co.jp/service/service04 | https://hermandot.co.jp/
88,株式会社 SKB,https://skb-pure.com,〒973-8403 福島県いわき市内郷綴町大木下 ４,,,https://skb-pure.com/works/s_kouzou-2/,,,,,,,,,Web制作・クリエイティブ,ホームページ制作 / Web制作 / LP制作,sns,,SNS運用・SNS広告,SNSアカウント運用 / SNSマーケティング / SNS広告運用,https://skb-pure.com/service/sample-service2/
89,Revanche株式会社,https://rvnc.jp,〒178-0062 東京都練馬区大泉町6,090-4453-5120,,https://rvnc.jp/contact/,,,,,,,,,SNS運用・SNS広告,SNS運用 / Instagram運用 / TikTok運用,sns,,SNS運用・SNS広告,Instagram運用 / SNS運用 / TikTok運用代行,https://rvnc.jp/instagram/ | https://rvnc.jp/
90,株式会社エムアールピー,https://portfolio.mrp-net.co.jp,〒273-0031 千葉県船橋市西船4,047-420-0107,,https://portfolio.mrp-net.co.jp/contact.html,,,,,,,,,Web制作・クリエイティブ,ホームページ制作 / ランディングページ制作 / 動画制作,sns,,SNS運用・SNS広告,SNS運用代行 / SNS運用,https://portfolio.mrp-net.co.jp/service.html
91,モトヤ株式会社,https://motoya-japan.co.jp,〒305-0032 茨城県つくば市吾妻1,,,https://motoya-japan.co.jp/contact/,,,,,,,,,Web広告・デジタル集客,デジタルマーケティング / Web広告,marketing,,Webマーケティング・広告,Web広告 / マーケティング支援 / デジタルマーケティング,https://motoya-japan.co.jp/web/ | https://motoya-japan.co.jp/
92,株式会社成晃社,https://seikohsya.co.jp,〒273-0034 千葉県船橋市二子町 6,047-335-6431,,https://seikohsya.co.jp/contact/,,,,,,,,,Web制作・クリエイティブ,Webサイト制作 / Web制作 / 動画制作,web,,Web制作会社,Web制作 / Webサイト制作,https://seikohsya.co.jp/service/web/ | https://seikohsya.co.jp/
93,株式会社TACSEL,https://tacsel.com,〒150-0002 東京都渋谷区渋谷3,0110-0111-2735,,https://tacsel.com/contact/,,,,,,,,,Web広告・デジタル集客,リスティング広告 / 広告運用,exclude,official_service_unconfirmed,,,
94,株式会社エンジェルホールディングス,https://angel-holdings.com,〒321-0952 栃木県宇都宮市泉が丘6,,,https://angel-holdings.com/contact/,,,,,,,,,Web広告・デジタル集客,Webマーケティング / Web広告 / リスティング広告,sns,,SNS運用・SNS広告,SNS運用代行 / SNS運用 / Instagram運用,https://angel-holdings.com/service/ | https://angel-holdings.com/service/web-marketing/
95,株式会社共立プラニング,https://www.kyoritz-p.co.jp,〒380-0813 長野県長野市鶴賀緑町1,,,https://www.kyoritz-p.co.jp/contact/,,,,,,,,,店舗・業種特化マーケティング,販売促進 / 地域プロモーション,sns,,SNS運用・SNS広告,SNS広告運用 / SNS広告,https://www.kyoritz-p.co.jp/service/digital/
96,ZORSE株式会社,https://zorse.jp,〒983-0852 宮城県仙台市宮城野区 榴岡1,,,https://zorse.jp/contact.html,,,,,,,,,Web広告・デジタル集客,Meta広告 / 広告運用,marketing,,Webマーケティング・広告,マーケティング支援 / 集客支援,https://zorse.jp/service/
97,株式会社Alps,https://alpssns.com,〒220-0004 神奈川県横浜市西区北幸2,090-1219-3825,,https://alpssns.com/#contact,,,,,,,,,Web広告・デジタル集客,ウェブマーケティング,marketing,,Webマーケティング・広告,ウェブマーケティング,https://alpssns.com/
98,TiL株式会社,https://www.tilcompany.co.jp,〒231-0006 神奈川県横浜市中区南仲通3,045-263-9482,,https://www.tilcompany.co.jp/main-form,,,,,,,,,SNS運用・SNS広告,SNS運用 / SNSマーケティング / TikTok運用,exclude,official_service_unconfirmed,,,
99,株式会社アミッケ,https://amiche.co.jp,〒225-0003 神奈川県横浜市青葉区新石川4,0120-540-688,,https://amiche.co.jp/contact/,,,,,,,,,Web制作・クリエイティブ,ホームページ制作 / LP制作 / ランディングページ制作,web,,Web制作会社,ホームページ制作 / ECサイト制作 / ホームページ作成,https://amiche.co.jp/website/ | https://amiche.co.jp/
100,株式会社STUDIO,https://studiofocus.co.jp,〒600-8012 京都府京都市下京区木屋町通り四条下る斎藤町1,075-343-4303,,https://studiofocus.co.jp/contact/,,,,,,,,,Web制作・クリエイティブ,動画制作 / 映像制作 / ブランディング,sns,,SNS運用・SNS広告,SNS運用 / SNSマーケティング / SNSアカウント運用,https://studiofocus.co.jp/service-sns-support/ | https://studiofocus.co.jp/service-creative-production/ | https://studiofocus.co.jp/service-sns-marketing/
101,株式会社 Advertising,https://www.advertisingatdream.co.jp,〒244-0003 神奈川県横浜市戸塚区戸塚4,045-862-5670,,https://www.advertisingatdream.co.jp/contact,,,,,,,,,Web広告・デジタル集客,デジタルマーケティング,sns,,SNS運用・SNS広告,SNS運用 / SNSマーケティング / SNS広告,https://www.advertisingatdream.co.jp/services | https://www.advertisingatdream.co.jp/services/advertisement
102,株式会社 DO,https://www.dodash.co.jp,〒160-0023 東京都新宿区西新宿3,,,https://www.dodash.co.jp#section-18,,,,,,,,,Web広告・デジタル集客,Web広告 / 広告運用,exclude,official_service_unconfirmed,,,
103,株式会社ベストデイ,https://bestday-jp.com,〒224-0053 神奈川県横浜市都筑区池辺町2,045-530-5832,,https://bestday-jp.com/contact/,,,,,,,,,Web広告・デジタル集客,Webマーケティング / Web広告,web,,Web制作会社,Webサイト制作 / ランディングページ制作,https://bestday-jp.com/website
104,株式会社中広メディアソリューションズ,https://chuco-ms.co.jp,〒220-0012 神奈川県横浜市西区みなとみらい3,045-514-1409,,https://chuco-ms.co.jp/contact/,,,,,,,,,Web広告・デジタル集客,Web広告 / Google広告 / Meta広告,sns,,SNS運用・SNS広告,SNSマーケティング / Instagram運用代行 / Instagram運用,https://chuco-ms.co.jp/business/
105,株式会社らふがき,https://laughgaki.com,〒490-1111 愛知県あま市甚目寺桑丸8,,,https://laughgaki.com/contact,,,,,,,,,SNS運用・SNS広告,SNS運用代行 / SNS運用 / SNSマーケティング,sns,,SNS運用・SNS広告,SNS運用 / Instagram運用 / TikTok運用代行,https://laughgaki.com/service/
106,株式会社分析屋,https://listing.analytics-jp.com,〒251-0052 神奈川県藤沢市藤沢4,0466-90-3288,,https://listing.analytics-jp.com#section-15,,,,,,,,,Web広告・デジタル集客,ウェブマーケティング / リスティング広告 / Google広告,marketing,,Webマーケティング・広告,ウェブマーケティング / リスティング広告運用 / リスティング広告,https://listing.analytics-jp.com/
107,株式会社エヴォルシアン,https://www.evolucyan.co.jp,〒277-0053 千葉県柏市酒井根5,,,https://www.evolucyan.co.jp/#contact,,,,,,,,,Web広告・デジタル集客,デジタルマーケティング / Web広告 / 広告運用,sns,,SNS運用・SNS広告,SNS運用支援 / SNS運用,https://www.evolucyan.co.jp/service
108,株式会社Sunny,https://www.sunny0626.com,〒158-0093 東京都世田谷区上野毛３,,,https://www.sunny0626.com/#contact,,,,,,,,,Web制作・クリエイティブ,LP制作 / 動画制作,exclude,official_service_unconfirmed,,,
109,株式会社メイクリード,https://makelead.co.jp,〒214-0014 神奈川県川崎市多摩区登戸2,,,https://makelead.co.jp/contact,,,,,,,,,Web制作・クリエイティブ,Web制作 / 動画制作,sns,,SNS運用・SNS広告,SNSマーケティング / SNS運用,https://makelead.co.jp/instagram-tiktok
110,株式会社LENDA,https://www.lendagrp.com,〒444-1335 愛知県高浜市芳川町3,0566-78-2211,,https://www.lendagrp.com,,,,,,,,,SNS運用・SNS広告,SNS運用代行 / SNS運用,sns,,SNS運用・SNS広告,SNS運用代行 / SNS運用,https://www.lendagrp.com/
111,株式会社うけざら,https://ukezara.tokyo,〒253-0044 神奈川県茅ヶ崎市新栄町7,03-6778-1296,,https://ukezara.tokyo/contact,,,,,,,,,Web広告・デジタル集客,Web広告 / 広告運用,marketing,,Webマーケティング・広告,Web広告,https://ukezara.tokyo/service/
112,株式会社マツオ,https://corp.matsuo1956.jp,〒073-0025 北海道滝川市流通団地1,0125-23-2989,,https://corp.matsuo1956.jp/contact/,,,,,,,,,SNS運用・SNS広告,SNS運用,exclude,official_service_unconfirmed,,,
113,合同会社ライフデザイン,https://lifedesign-marketing.com,〒063-0822 北海道札幌市西区発寒二条３,080-4042-8017,,https://lifedesign-marketing.com/contact.html,,,,,,,,,SNS運用・SNS広告,SNS運用代行 / SNS運用 / Instagram運用,sns,,SNS運用・SNS広告,SNS運用代行 / SNS運用 / Instagram運用代行,https://lifedesign-marketing.com/service
114,bey株式会社,https://bey-inc.com,〒150-0001 東京都渋谷区神宮前6,,,https://bey-inc.com#contact,,,,,,,,,SNS運用・SNS広告,SNSマーケティング,exclude,official_service_unconfirmed,,,
115,株式会社SHUHARI,https://www.shuhari.work,〒251-0025 神奈川県藤沢市鵠沼石上1,,,https://www.shuhari.work,,,,,,,,,Web広告・デジタル集客,Google広告 / Yahoo広告 / Meta広告,sns,,SNS運用・SNS広告,SNS広告運用 / SNS広告,https://www.shuhari.work/
116,株式会社コスモポリタン・クリエイティブ・ラボ,https://www.cclab.co.jp,〒135-0051 東京都江東区枝川1,03-6628-8131,,https://www.cclab.co.jp/contact,,,,,,,,,SNS運用・SNS広告,SNS運用代行 / SNS運用,sns,,SNS運用・SNS広告,SNS運用代行 / SNS運用,https://www.cclab.co.jp/services
117,株式会社 Key-partners,https://key-partners.jp,〒221-0844 神奈川県横浜市神奈川区沢渡 3,,,https://key-partners.jp/contact,,,,,,,,,店舗・業種特化マーケティング,マーケティング支援 / 採用マーケティング,exclude,official_service_unconfirmed,,,
118,株式会社しごとウェブ,https://netkoukoku-dairiten.com,〒157-0072 東京都世田谷区祖師谷3,03-5429-0603,,https://netkoukoku-dairiten.com/inquiry/,,,,,,,,,Web広告・デジタル集客,インターネット広告 / リスティング広告 / 広告運用,sns,,SNS運用・SNS広告,SNS広告,https://netkoukoku-dairiten.com/sns-advertising/
